,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
1073,하늘은 흔들리고,,55000,55000,11,11,1,2,영국,,,장르없음,,
1074,헛간의 마돈나,1981-03-13,55000,55000,11,11,1,1,독일,,,장르없음,,
1075,SICAF2018 경쟁: 단편1,1969-01-01,55000,55000,11,11,1,1,기타,,,애니메이션,,
1076,"4월 다큐, 싶다(다큐, 싶다)",1975-07-26,55000,55000,11,11,1,1,한국,,,다큐멘터리,,
1077,"가족, 그 복잡하고도 미묘한 관계",2015-05-21,55000,55000,11,11,1,2,한국,,,드라마,,
1078,새들의 섬,1960-11-03,55000,55000,11,11,1,1,스위스,,,다큐멘터리,,
1079,인디애니페스트2020 랜선비행,,60000,60000,11,11,1,1,한국,,,애니메이션,,
1080,SICAF2014 아시아의 빛: 취급주의,1968-03-14,64000,64000,11,11,1,1,기타,,,애니메이션,,
1081,SICAF2014 차세대 폴란드 애니메이션 4,2012-03-29,64000,64000,11,11,1,2,폴란드,,,애니메이션,,
1082,SICAF2014 경쟁: 학생 4,2010-11-04,66000,66000,11,11,1,3,기타,,,애니메이션,,
1083,"인디애니페스트2013-스톱모션, 발화",2021-04-07,66000,66000,11,11,1,1,한국,,,애니메이션,,
1084,SICAF2017 특별경쟁: 시카프 데뷰 3,,66000,66000,11,11,1,1,기타,,,애니메이션,,
1085,섹스 & 실버 게이즈,,77000,77000,11,11,1,1,미국,,,다큐멘터리,,
1086,아주 특별한 만남,,88000,88000,11,11,1,1,,,12세이상관람가,장르없음,,
1087,배드 지니어스 더 시리즈: 섹션 5,,92200,92200,11,11,4,6,기타,(주)홈초이스,15세이상관람가,범죄,,
1088,디스클로저,2015-12-16,110000,110000,11,11,1,1,미국,,,다큐멘터리,,
1089,제1회 스태프 영화제 - 촬영2 조영천,2018-11-05,115000,115000,11,11,1,1,한국,,,장르없음,,
1090,[It's My turn!] 무서운 이야기-이선영,,220000,220000,11,11,1,1,한국,,,공포(호러),,
1091,꼬마 애인,2018-09-07,2585,2585,12,12,1,1,중국,,,애니메이션,,
1092,맹강녀,2018-07-06,2585,2585,12,12,1,1,중국,,,애니메이션,,
1093,미국여행,2018-08-24,2585,2585,12,12,1,1,중국,,,애니메이션,,
1094,변장한 곰,2018-09-28,2585,2585,12,12,1,1,중국,,,애니메이션,,
1095,웁스,2018-11-16,2585,2585,12,12,1,1,중국,,,애니메이션,,
1096,장방포,2018-09-21,2585,2585,12,12,1,1,중국,,,애니메이션,,
1097,캔,2018-05-22,2585,2585,12,12,1,1,중국,,,애니메이션,,
1098,네스트,2018-09-07,12000,12000,12,12,1,2,이스라엘,,,장르없음,,
1099,에콰도르의 정글,,12000,12000,12,12,1,2,기타,,,애니메이션,,
1100,아빠랑 나랑,2012-01-18,12000,12000,12,12,1,4,한국,,,애니메이션,,
1101,혁명 이후,2017-02-20,12000,12000,12,12,1,2,이집트,,,드라마,,
1102,"미안해, 수염수리",2017-11-20,15006,15006,12,12,1,2,스위스,,,애니메이션,,
1103,속임수,2019-05-23,32500,32500,12,12,1,2,캐나다,,,다큐멘터리,,
1104,시간이 알려주는 것들,2019-06-25,32500,32500,12,12,1,2,독일,,,다큐멘터리,,
1105,언레스트,2018-01-17,45000,45000,12,12,1,3,영국,,,다큐멘터리,,
1106,더 이상 숨을 곳이 없다,2018-02-27,47500,47500,12,12,1,2,노르웨이,,,다큐멘터리,,
1107,제9회 DMZ국제다큐영화제 국제경쟁 묶음,2019-02-25,50000,50000,12,12,1,2,기타,,,다큐멘터리,,
1108,시간은 으르렁대는 사자처럼,2018-12-18,52500,52500,12,12,1,2,독일,,,다큐멘터리,,
1109,어떤 여름의 연대기,2017-09-21,52500,52500,12,12,1,2,프랑스,,,다큐멘터리,,
1110,2014 최강애니전-2014 최강비주얼1,2016-09-01,54000,54000,12,12,1,2,기타,,,애니메이션,,
1111,자유를 향한 질주,2015-12-03,57500,57500,12,12,1,3,프랑스,,,다큐멘터리,,
1112,곤충 조련의 마법사들,2016-03-03,59000,59000,12,12,1,2,폴란드,,전체관람가,다큐멘터리,,
1113,인디애니 씨앗터 6회,2001-02-02,59200,59200,12,12,1,1,한국,,전체관람가,장르없음,,
1114,단편영화전-SECTION 6,2015-12-30,59200,59200,12,12,1,1,한국,,12세이상관람가,장르없음,,
1115,인디애니 씨앗터 11회,2012-06-06,60000,60000,12,12,1,3,한국,,전체관람가,애니메이션,,
1116,SESIFF 국제경쟁5 애니메이션,,60000,60000,12,12,1,2,,,,애니메이션,,
1117,나의 어머니 그레텔,2014-05-14,60000,60000,12,12,1,2,독일,,,다큐멘터리,,
1118,채식주의자의 고기 굽는 법,2006-02-23,60000,60000,12,12,1,2,독일,,,다큐멘터리,,
1119,모팻 단편 II,2010-06-02,60000,60000,12,12,1,2,기타,,,장르없음,,
1120,슬픈 늑대,,60000,60000,12,12,1,2,한국,,,장르없음,,
1121,SICAF2018 경쟁: 단편2,,60000,60000,12,12,1,1,기타,,,애니메이션,,
1122,위험한 곳으로 더 가까이,,60000,60000,12,12,1,1,벨기에,,,다큐멘터리,,다니엘 데이 루이스
1123,영화 안에 영화를 담다,2018-05-09,60000,60000,12,12,1,2,한국,,,드라마,,
1124,인디다큐페스티발 2020 in 부산 단편섹션 1,2015-10-08,60000,60000,12,12,1,1,기타,,,다큐멘터리,,
1125,SICAF2014 경쟁: 단편 1,,69000,69000,12,12,1,2,기타,,,애니메이션,,
1126,로저 다스투스: 캐나다의 모더니스트,2017-01-26,72000,72000,12,12,1,1,캐나다,,,다큐멘터리,,
1127,Diff 2019 로컬존,2016-11-03,83000,83000,12,12,1,1,한국,,,드라마,,
1128,[특별상영] 알이씨REC + 올드랭사인,2016-04-21,84000,84000,12,12,1,1,한국,,,장르없음,,
1129,FIWOM 2019 피움초이스6,2017-12-07,84000,84000,12,12,1,1,기타,,,드라마,,
1130,셰프: 아빠의 푸드트럭,2019-12-09,84000,84000,12,12,1,1,인도,,,드라마,,
1131,오오극장 개관5주년 특별전 – 오렌지필름,2019-10-15,84000,84000,12,12,1,1,한국,,,드라마,,
1132,그림 도시,2019-06-14,2066,2066,13,13,1,2,그리스,,,애니메이션,,
1133,길들,2017-03-16,2066,2066,13,13,1,2,그리스,,,애니메이션,,
1134,껍질 연구,2014-11-20,2066,2066,13,13,1,2,미국,,,애니메이션,,
1135,냉전국가,2020-06-25,2066,2066,13,13,1,2,미국,,,애니메이션,,
1136,상관성,2020-11-26,2066,2066,13,13,1,2,미국,,,애니메이션,,
1137,세상의 허구 : 올림픽 게임,,2066,2066,13,13,1,2,미국,,,애니메이션,,
1138,음유시인과 오리,,2066,2066,13,13,1,2,미국,,,애니메이션,,
1139,피셔,,2066,2066,13,13,1,2,미국,,,애니메이션,,
1140,현대 생활 124,,2066,2066,13,13,1,2,그리스,,,애니메이션,,
1141,스파이 전쟁,2019-10-23,13000,13000,13,13,5,13,영국,(유)조이앤시네마,15세이상관람가,드라마,,
1142,길버트와 설리반,2016-05-26,13200,13200,13,13,2,3,영국,,12세이상관람가,애니메이션,,
1143,스크린 플레이,,13200,13200,13,13,2,3,영국,,15세이상관람가,애니메이션,,
1144,아킬레스,2014-07-24,13200,13200,13,13,2,3,영국,,청소년관람불가,애니메이션,,
1145,미로 정원,,15750,15750,13,13,1,2,영국,,전체관람가,애니메이션,,
1146,차이코프스키,,15750,15750,13,13,1,2,러시아,,중학생이상관람가,드라마,,
1147,돈틀리스: 미드웨이 해전,,19000,19000,13,13,5,13,미국,주식회사 풍경소리,12세이상관람가,전쟁,,
1148,모리스의 텃밭,2015-10-29,21671,21671,13,13,1,1,케냐,,,다큐멘터리,,
1149,풍요의 빈곤,,21671,21671,13,13,1,1,케냐,,,다큐멘터리,,
1150,물의 기이한 순환,2016-11-17,32500,32500,13,13,1,2,멕시코,,,다큐멘터리,,
1151,아웃 오브 포커스,2016-04-14,36000,36000,13,13,1,2,중국,,,다큐멘터리,,
1152,24번가,2012-07-12,42500,42500,13,13,1,2,중국,,,다큐멘터리,,
1153,기억,,48500,48500,13,13,1,1,영국,,,다큐멘터리,,
1154,야간청소부들,2016-08-22,57500,57500,13,13,1,2,영국,,,다큐멘터리,,
1155,파리 이즈 버닝,,57500,57500,13,13,1,2,미국,,,다큐멘터리,,
1156,도시 농부 프로젝트,,59000,59000,13,13,1,3,스위스,,,다큐멘터리,,
1157,깃털,2020-07-02,60000,60000,13,13,1,2,일본,,,드라마,,
1158,스트립라이프 + 깜빡했어!,2011-03-10,60000,60000,13,13,1,2,기타,,,다큐멘터리,,
1159,두뇌 혁명 A.I.,2004-03-19,61000,61000,13,13,1,3,영국,,,다큐멘터리,,
1160,사랑해요 엄마,2017-10-26,63000,63000,13,13,1,1,홍콩,,,가족,,
1161,제15회 SIYFF-스트롱아이 단편,2012-08-15,63000,63000,13,13,1,2,,,,장르없음,,
1162,카와모토 키하치로 회고전 1,,64000,64000,13,13,1,3,일본,,15세이상관람가,애니메이션,,
1163,NeMaf 2011-본선구애전 섹션10_너의 현대 나의 현대,2020-11-19,65000,65000,13,13,1,1,한국,,,장르없음,,
1164,SICAF연대기_장난감을 부탁해,2010-09-30,65000,65000,13,13,1,2,러시아,,15세이상관람가,애니메이션,,
1165,SESIFF 국제경쟁4 실험,2017-06-21,65000,65000,13,13,1,2,,,,장르없음,,
1166,마지막 인형극,,65000,65000,13,13,1,1,미국,,,다큐멘터리,,
1167,무에서 영원을 보다: 안도 타다오의 건축+집 이야기,2014-01-23,65000,65000,13,13,2,2,,,,장르없음,,
1168,우리들의 닉슨,2013-03-07,65000,65000,13,13,1,2,미국,,,다큐멘터리,,
1169,부동산의 발라드 2,2018-04-26,65000,65000,13,13,1,2,한국,,,장르없음,,
1170,비엔나 미술사 박물관,2015-06-25,20000,65000,4,13,1,1,오스트리아,,,다큐멘터리,,
1171,모리야마 씨,2020-09-10,65000,65000,13,13,1,2,프랑스,,,다큐멘터리,,
1172,시린의 노래,,65000,65000,13,13,1,2,이란,,,다큐멘터리,,
1173,오바케,2019-07-12,65000,65000,13,13,1,2,일본,,,드라마,,
1174,삼총사,,68000,68000,13,13,1,3,미국,,,액션,,
1175,서현우 배우 특별전(인디스데이),,69000,69000,13,13,1,8,한국,,,드라마,,
1176,SICAF2014 아시아의 빛: 기억상자,2020-06-18,73000,73000,13,13,1,1,기타,,,애니메이션,,
1177,인디애니페스트2019 아시아 파노라마1,2019-09-11,75000,75000,13,13,1,1,기타,,,애니메이션,,
1178,(일본영화제)ndjc-젊은 영화 작가 육성 프로젝트,2019-10-24,77000,77000,13,13,1,2,일본,,전체관람가,장르없음,,
1179,"강(江),원래 ？초이스 1 River, the Origin ？ Choice 1",2019-10-24,78000,78000,13,13,1,1,한국,,전체관람가,장르없음,,
1180,제15회 SIYFF-경쟁 13+ 2,2020-07-20,78000,78000,13,13,1,1,,,,장르없음,,
1181,아이들은 잠시 외출했을 뿐이다 + 플레이,2020-06-05,81000,81000,13,13,1,2,한국,,전체관람가,장르없음,,
1182,김조광수 감독 단편 3부작,2020-07-20,95682,95682,13,13,1,3,한국,,,장르없음,,
1183,유랑북경,2020-07-09,117000,117000,13,13,1,1,중국,,,다큐멘터리,,
1184,SIPFF 2019 해외단편 4,2020-07-16,130000,130000,13,13,1,1,기타,,,드라마,,
1185,운전의 즐거움,2020-07-25,3166,3166,14,14,1,2,프랑스,,청소년관람불가,애니메이션,,
1186,8비트 워터슬라이드,2020-05-21,3237,3237,14,14,1,2,미국,,15세이상관람가,애니메이션,,
1187,남자의 문제,2020-12-02,3237,3237,14,14,1,2,미국,,청소년관람불가,애니메이션,,
1188,농부 돼지,2014-04-03,3237,3237,14,14,1,2,미국,,청소년관람불가,애니메이션,,
1189,달콤 살벌한 데이트,2014-08-27,3237,3237,14,14,1,2,일본,,12세이상관람가,애니메이션,,
1190,데이지,2015-03-19,3237,3237,14,14,1,2,미국,,,애니메이션,,
1191,바보의 금,2007-03-29,3237,3237,14,14,1,2,미국,,청소년관람불가,애니메이션,,
1192,세일즈맨 피트와 외계 운석,,3237,3237,14,14,1,2,프랑스,,청소년관람불가,애니메이션,,
1193,소원을 들어드립니다.,,3237,3237,14,14,1,2,캐나다,,12세이상관람가,애니메이션,,
1194,슈퍼 그랜파 2,2021-03-04,3237,3237,14,14,1,2,미국,,청소년관람불가,애니메이션,,
1195,썩은 우유,2017-06-19,3237,3237,14,14,1,2,미국,,청소년관람불가,애니메이션,,
1196,아기 해적단,2018-01-16,3237,3237,14,14,1,2,미국,,12세이상관람가,애니메이션,,
1197,알콜중독 고양이,2018-03-20,3237,3237,14,14,1,2,미국,,청소년관람불가,애니메이션,,
1198,애니메이션 vs 애니메이터 1,2017-08-15,3237,3237,14,14,1,2,미국,,전체관람가,애니메이션,,
1199,애니메이션 vs 애니메이터 2,2017-05-02,3237,3237,14,14,1,2,미국,,12세이상관람가,애니메이션,,
1200,온-롭,2016-11-03,3237,3237,14,14,1,2,캐나다,,12세이상관람가,애니메이션,,
1201,핫 콘,2017-02-09,3237,3237,14,14,1,2,아르헨티나,,12세이상관람가,애니메이션,,
1202,그린 닌자: 낙엽 쓸기,2017-11-02,11676,11676,14,14,1,2,미국,,,애니메이션,,
1203,실비는 요술쟁이: 워터멜론 매직,2018-04-12,11676,11676,14,14,1,2,미국,,,장르없음,,
1204,축복받은 기계 4,,11676,11676,14,14,1,2,스페인,,,애니메이션,,
1205,"전봇대, 당신 + 친밀한 가족",2003-07-17,34000,34000,14,14,1,2,기타,,,다큐멘터리,,
1206,모차르트비크,2017-08-24,46500,46500,14,14,1,2,인도,,,다큐멘터리,,
1207,서베를린의 드라간 벤데,2016-01-07,62500,62500,14,14,1,2,독일,,,다큐멘터리,,
1208,마리보 시위 (인터랙티브),2020-05-20,62500,62500,14,14,1,2,미국,,,다큐멘터리,,
1209,반짝이는 순간들 Red,2014-07-24,63500,63500,14,14,1,1,기타,,청소년관람불가,장르없음,,
1210,SICAF2011_경쟁단편_학생1,2019-05-08,67000,67000,14,14,1,3,스페인,,전체관람가,애니메이션,,
1211,2013 최강애니전-최강아카데미열전1 독일 바덴 뷔르템베르크 특별전,2018-08-23,67500,67500,14,14,1,1,독일,,,애니메이션,,
1212,태양의 도시,,67500,67500,14,14,1,2,기타,,,다큐멘터리,,
1213,독립영화의 재발견 4회,2012-10-25,70000,70000,14,14,1,1,한국,,청소년관람불가,장르없음,,
1214,섹션2그레이(Unknown),,70000,70000,14,14,1,3,,,15세이상관람가,장르없음,,
1215,"칼 라거펠트, 인생을 그리다.",,70000,70000,14,14,1,1,프랑스,,,다큐멘터리,,
1216,투구꽃 그 마을,,70000,70000,14,14,1,1,한국,주식회사 푸르모디티,,다큐멘터리,,
1217,농부들의 어느 좋은 날,,70000,70000,14,14,1,2,벨기에,,,다큐멘터리,,
1218,"센팍 감독님, 개근이에요! (센트럴파크 10주년)",,70000,70000,14,14,1,4,한국,,,드라마,,
1219,SICAF2014 차세대 폴란드 애니메이션 1,,73000,73000,14,14,1,2,폴란드,,,애니메이션,,
1220,2011 GSFF-폐막작,2020-08-20,83000,83000,14,14,1,1,한국,,,장르없음,,
1221,SICAF2014 스파이크와 마이크 애니메이션 페스티벌,2015-07-09,84000,84000,14,14,1,1,기타,,,애니메이션,,
1222,차이니즈 클로짓,2016-06-14,84000,84000,14,14,1,1,네덜란드,,,다큐멘터리,,
1223,백 프롬 더 비트,2015-03-26,92000,92000,14,14,1,2,한국,,,드라마,,김시은
1224,거북이 시스터즈 / 이반검열 [움다큐전],,94000,94000,14,14,1,1,한국,,,다큐멘터리,,
1225,디스로케이션,2016-03-27,96000,96000,14,14,1,10,중국,,,SF,,
1226,맘마미아!(싱어송),2021-07-28,97000,97000,14,14,1,2,미국,,,뮤지컬,,
1227,이만큼이면 충분해,,98000,98000,14,14,1,1,이탈리아,,,드라마,,
1228,아담의 갈비뼈,2020-08-27,112000,112000,14,14,1,2,중국,,,드라마,,
1229,2020 SIDOF 발견과 주목 섹션 2,,126000,126000,14,14,1,1,한국,,,다큐멘터리,,
1230,여름,,126000,126000,14,14,1,1,프랑스,,,드라마,,
1231,골든 아워,2010-11-10,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1232,기념품,,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1233,리얼 피플,2017-02-23,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1234,빛의 물결,2017-02-09,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1235,스모 호수,2017-02-09,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1236,원숭이올빼미,2017-02-02,5159,5159,15,15,1,2,호주,,전체관람가,장르없음,,
1237,조이라이드,2017-01-17,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1238,지도 제작자,2017-03-28,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1239,파리의 호수,2017-02-02,5159,5159,15,15,1,2,호주,,전체관람가,애니메이션,,
1240,마지막 사진,2017-01-25,5174,5174,15,15,1,2,호주,,전체관람가,애니메이션,,
1241,니르바나,2017-03-28,5663,5663,15,15,1,2,중국,,,애니메이션,,
1242,인도네시아의 웨딩스토리 ep1,2017-02-09,5663,5663,15,15,1,2,인도네시아,,,애니메이션,,
1243,인도네시아의 웨딩스토리 ep2,2017-02-02,5663,5663,15,15,1,2,인도네시아,,,애니메이션,,
1244,인도네시아의 웨딩스토리 ep3,2017-02-02,5663,5663,15,15,1,2,인도네시아,,,애니메이션,,
1245,인도네시아의 웨딩스토리 ep4,2017-07-20,5663,5663,15,15,1,2,인도네시아,,,애니메이션,,
1246,지붕 없는 집,2017-09-21,15000,15000,15,15,1,2,이라크,,,드라마,,
1247,어쩌다 액션 히어로,2017-07-25,22000,22000,15,15,5,15,멕시코,주식회사 풍경소리,15세이상관람가,액션,,
1248,촉산2 항마전,2017-07-20,37000,37000,15,15,5,15,중국,주식회사 풍경소리,12세이상관람가,액션,,
1249,오후 한 시,2017-09-07,45000,45000,15,15,1,2,미국,,,다큐멘터리,,
1250,NaMaf2013-글로컬 구애전 단편 1,2018-01-11,61000,61000,15,15,1,1,,,,장르없음,,
1251,2014 최강애니전-2014 미국 작가주의 3인 3색,2017-09-21,66000,66000,15,15,1,1,기타,,,애니메이션,,
1252,텅 커터스: 어린이 극한 직업,2017-07-25,67000,67000,15,15,1,1,노르웨이,,,다큐멘터리,,
1253,어둠이 오기 전에,2017-09-21,69000,69000,15,15,1,3,아일랜드,,,다큐멘터리,,
1254,인디애니유랑단2011-숨바꼭질,2017-07-27,70000,70000,15,15,1,2,한국,,전체관람가,장르없음,,
1255,SICAF2011_경쟁 TV3,2020-04-07,75000,75000,15,15,1,2,,,전체관람가,애니메이션,,
1256,인디애니 씨앗터 7회,2020-05-15,75000,75000,15,15,1,1,한국,,,장르없음,,
1257,미아와 알렉산드라,2020-04-09,75000,75000,15,15,2,3,노르웨이,,,다큐멘터리,,
1258,사이드 바이 사이드,2019-11-06,75000,75000,15,15,1,2,미국,,,다큐멘터리,,
1259,쓰나미 후에 오는 것들,2019-11-08,75000,75000,15,15,1,2,일본,,,다큐멘터리,,
1260,웰컴 투 플레이하우스+애도일기+오늘을 그리다+발아를 위한 발악,2016-11-09,75000,75000,15,15,1,1,,,,장르없음,,
1261,"하늘을 향한 여정, K2",2015-12-30,75000,75000,15,15,1,2,독일,,,장르없음,,
1262,LGBT영화제)단편모음,2015-11-26,80000,80000,15,15,1,2,한국,,15세이상관람가,드라마,,
1263,SICAF2014 경쟁: 시카프 키드 4,,80900,80900,15,15,1,2,기타,,,애니메이션,,
1264,제15회 SIYFF-특별전 2: 청소년 성폭력 특별전 단편,,84000,84000,15,15,1,2,,,,장르없음,,
1265,SICAF2014 이반 막시모프 회고전,,86000,86000,15,15,1,2,러시아,,,애니메이션,,
1266,2011 GSFF-개막작,2018-11-22,89000,89000,15,15,1,1,한국,,,장르없음,,
1267,SICAF2014 경쟁: 시카프 온라인,,89000,89000,15,15,1,2,기타,,,애니메이션,,
1268,흘러간 나날들,2018-03-08,99000,99000,15,15,1,1,체코,,,드라마,,
1269,정글대제 레오,2020-07-30,100000,100000,15,15,1,2,일본,,,애니메이션,,
1270,유니코 마법의 섬에 가다,2018-07-25,101000,101000,15,15,1,2,일본,,,애니메이션,,
1271,대구독립영화 연말정산 2018_신작전,2011-11-10,104000,104000,15,15,1,1,한국,,,드라마,,
1272,,2016-06-09,105000,105000,15,15,1,1,한국,,,장르없음,,
1273,밈 전쟁: 개구리 페페 구하기,2019-11-14,105000,105000,15,15,1,2,미국,주식회사 왓챠,12세이상관람가,다큐멘터리,,
1274,벼농사를 짓다,2008-12-26,105000,105000,15,15,1,2,홍콩,,,다큐멘터리,,
1275,해외 영화제 초청 단편의 경향 PART 1: 세계 3대 국제영화제,2018-12-26,106000,106000,15,15,1,1,한국,,,드라마,,
1276,루멘,2013-07-31,13344,13344,16,16,1,3,독일,,,드라마,,
1277,새장,2017-01-12,13344,13344,16,16,1,3,루마니아,,,드라마,,
1278,기브 어스 더 머니,2013-09-05,26672,26672,16,16,1,1,스웨덴,,,다큐멘터리,,
1279,루이스의 석유통,,26672,26672,16,16,1,1,베네수엘라,,,다큐멘터리,,
1280,버르한 스토리,,26672,26672,16,16,1,1,기타,,,다큐멘터리,,
1281,한일단편애니메이션열전-임팩트3,,42000,42000,16,16,1,2,한국,,12세이상관람가,애니메이션,,
1282,8월단단한영화展,,42500,42500,16,16,1,2,한국,,,멜로/로맨스,,
1283,9월의 새들,,52500,52500,16,16,1,2,기타,,,다큐멘터리,,
1284,쇼핑,,57000,57000,16,16,1,1,뉴질랜드,,,드라마,,
1285,역사와 기억+옅은 대기,,57500,57500,16,16,1,2,기타,,15세이상관람가,장르없음,,
1286,시멘트의 맛,2019-08-29,70000,70000,16,16,1,2,독일,,,다큐멘터리,,
1287,아마조나,,74000,74000,16,16,1,2,콜롬비아,,,다큐멘터리,,
1288,처음쓰는 영화비평-단편모음1,,76000,76000,16,16,1,1,한국,,,드라마,,
1289,AISFF 2019 특별상영: 캐스팅 마켓 매칭작,2018-01-18,79000,79000,16,16,1,1,한국,,,드라마,,
1290,인디애니 씨앗터 8회,,80000,80000,16,16,1,1,한국,,,애니메이션,,
1291,"""차정희,"" 그 수수께끼를 찾아서",2011-10-27,80000,80000,16,16,1,2,미국,,,다큐멘터리,,
1292,마지막 영화관,2015-02-12,80000,80000,16,16,1,2,벨기에,,,다큐멘터리,,
1293,숲 속에서,2015-01-15,80000,80000,16,16,1,1,캐나다,,,장르없음,,
1294,조나스의 뒷마당 서커스,2014-10-01,80000,80000,16,16,1,2,브라질,,,장르없음,,
1295,화산 아래의 삶,2014-10-08,80000,80000,16,16,1,2,이탈리아,,,다큐멘터리,,
1296,마운틴,2014-04-10,80000,80000,16,16,1,2,호주,,,다큐멘터리,,
1297,죽은 당나귀는 하이에나를 두려워하지 않는다,2015-10-22,80000,80000,16,16,1,3,스웨덴,,,다큐멘터리,,
1298,야에코의 허밍,2013-10-08,80000,80000,16,16,1,1,일본,,전체관람가,드라마,,
1299,우주에서 온 개들,2017-03-23,80000,80000,16,16,1,2,오스트리아,,,다큐멘터리,,
1300,PISAF2014-국제학생경쟁 3,2020-09-29,91000,91000,16,16,1,1,기타,,,애니메이션,,
1301,인디애니페스트2019 쿠와하타 루 특별전,2020-06-10,93000,93000,16,16,1,1,기타,,,애니메이션,,
1302,SICAF2014 MIAF 추상애니메이션 특별전,2019-10-21,96000,96000,16,16,1,2,기타,,,애니메이션,,
1303,필리스 램버트 A to Z,2018-04-17,96000,96000,16,16,1,2,캐나다,,,다큐멘터리,,
1304,인디애니페스트2020 마이클 프레이 마스터 클래스,2018-11-22,96000,96000,16,16,1,1,스위스,,,애니메이션,,
1305,Diff 2019 경쟁4,2018-10-02,112000,112000,16,16,1,1,한국,,,드라마,,
1306,FIWOM 2019 피움초이스7,2018-03-20,112000,112000,16,16,1,1,한국,,,드라마,,
1307,우리목소리_나만 없는 그곳,2018-11-20,112000,112000,16,16,1,1,한국,,,드라마,,
1308,숨+GV,2018-04-26,120000,120000,16,16,1,1,한국,,,드라마,,
1309,1월 단편 상상극장-우리들은 자란다,2018-11-20,126400,126400,16,16,1,4,한국,,,드라마,,
1310,배드 지니어스 더 시리즈: 섹션 4,2018-07-30,144000,144000,16,16,4,8,기타,(주)홈초이스,15세이상관람가,범죄,,
1311,즐거운 나의 인생,2018-08-23,17000,17000,17,17,1,1,한국,,,애니메이션,,
1312,알레포 함락,2018-11-12,21000,21000,17,17,1,2,노르웨이,,,다큐멘터리,,
1313,킬 모드,2019-11-28,26000,26000,17,17,5,17,네덜란드,주식회사 풍경소리,15세이상관람가,액션,,
1314,코난-바바리안,2019-09-11,34000,34000,17,17,1,1,미국,,국민학생관람불가,액션,,"게리 로페즈,제임스 얼 존스,아놀드 슈왈제네거"
1315,인간의 굴레,2019-05-09,51000,51000,17,17,1,1,,,,장르없음,,
1316,대홍수,2019-09-11,58000,58000,17,17,1,2,미국,,,다큐멘터리,,
1317,어렴풋이 섬광이,2019-08-27,72500,72500,17,17,1,2,프랑스,,,다큐멘터리,,
1318,반짝이는 순간들-2,2019-03-11,75000,75000,17,17,1,2,기타,,15세이상관람가,장르없음,,
1319,발칙한 시선 1부 - 청소년2,2019-06-14,77500,77500,17,17,1,1,기타,,12세이상관람가,장르없음,,
1320,NaMaf2013-보이는 영상언어 단편선,2020-03-12,82000,82000,17,17,1,2,,,,장르없음,,
1321,인디애니 씨앗터 5회,2019-04-22,85000,85000,17,17,1,1,한국,,12세이상관람가,장르없음,,
1322,비룽가,2020-03-04,85000,85000,17,17,1,1,영국,,,다큐멘터리,,
1323,쓰촨은 무너지지 않았다,2020-10-20,85000,85000,17,17,1,3,중국,,,다큐멘터리,,
1324,리디큘,2020-04-07,86000,86000,17,17,1,3,,,,장르없음,,
1325,SICAF2014 경쟁: 시카프 키드 2,2020-02-11,93000,93000,17,17,1,2,기타,,,애니메이션,,
1326,던 월,2020-02-04,93000,93000,17,17,1,1,미국,,,다큐멘터리,,
1327,귀환불능점,2019-03-13,99000,99000,17,17,1,2,미국,,,다큐멘터리,,
1328,[SIAFF2016] 국제단편경쟁 2,2019-05-24,102000,102000,17,17,1,2,한국,,,장르없음,,
1329,인디애니페스트2017 인도를 그리다,2020-03-04,102000,102000,17,17,1,2,인도,,,애니메이션,,
1330,독립영화 반짝반짝전 대구 단편,2020-06-25,104000,104000,17,17,1,7,한국,,,드라마,,
1331,플레이+감독특별전1,2020-04-02,113000,113000,17,17,1,1,한국,,,드라마,,
1332,Diff 2018 특별섹션2,2019-07-01,118000,118000,17,17,1,1,한국,,,드라마,,
1333,환토: 상상의 땅,2019-11-04,119000,119000,17,17,1,2,싱가포르,,,드라마,,
1334,4월 수요단편극장 한국영화아카데미(KAFA) 특별전,2019-09-16,136000,136000,17,17,1,1,한국,,,장르없음,,
1335,인디다큐페스티발2013 개막식,2019-05-07,170000,170000,17,17,1,1,,,,장르없음,,
1336,인디다큐페스티발2016 폐막식,2019-11-13,170000,170000,17,17,1,1,한국,,,다큐멘터리,,
1337,SIPFF 2019 해외단편 3,2019-10-07,170000,170000,17,17,1,1,기타,,,드라마,,
1338,해피 엔딩,2019-07-29,170000,170000,17,17,1,2,덴마크,,,드라마,,
1339,에라얏챠 요이,2019-11-11,14845,14845,18,18,1,1,일본,,,장르없음,,
1340,헬륨유감,2018-12-27,30006,30006,18,18,1,2,영국,,,장르없음,,
1341,[EIDF2011]마리아가 사는 방법+태양 아래 흐르는 소리,2019-02-25,54000,54000,18,18,1,2,총괄(연감),,전체관람가,다큐멘터리,,
1342,이달의 PICK!,2019-03-05,57500,57500,18,18,1,1,한국,,,드라마,,
