■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2019-01-01~2020-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3681,아저씨 x 아저씨,,"620,000",0.00%,"620,000",62,62,1,2,홍콩,홍콩,,,,기타,,
3681,안녕하세요,,"308,000",0.00%,"4,582,000",62,704,1,3,일본,일본,,,,기타,오즈 야스지로,"쿠가 요시코,사다 케이지"
3681,열혈남아,2006-11-09,"555,500",0.00%,"2,835,529,300",62,"466,169",1,2,한국,한국,(주)싸이더스,CJ ENM,15세관람가,"드라마,범죄,액션",이정범,"설경구,김호연,조한선,최경원,김경란,김영옥,나문희,주진모,김경희,조나현,최준영,이문호,윤종석,오민석,이준희,이현상,김준배,조덕제,윤제문,조희봉,오민석,오창경,주부진,심이영"
3681,유은정 감독 특별전(인디스데이),,"411,500",0.00%,"411,500",62,62,1,9,한국,한국,,,,기타,유은정,
3681,자전거 도둑,,"284,000",0.00%,"5,716,000",62,"2,452",1,2,이탈리아,이탈리아,,,,,비토리오 데 시카,리아넬라 카렐
3681,저개발의 기억,,"282,000",0.00%,"282,000",62,62,1,3,,,,,,,,
3681,제6회 NBF x KU시네마테크 정기상영 이학주 배우전,,"668,000",0.00%,"668,000",62,62,1,1,한국,한국,,,,기타,,
3681,천상인간,,"412,000",0.00%,"412,000",62,62,1,2,홍콩,홍콩,,,,드라마,유릭 와이,"양가휘,여려평"
3681,카르멘 존스,,"124,000",0.00%,"4,081,000",62,"2,026",1,3,미국,미국,이십세기폭스필름코퍼레이션,,,"드라마,뮤지컬",오토 프레밍거,"해리 벨라폰테,도로시 댄드리지,펄 베일리"
3681,하얀 발톱,,"346,000",0.00%,"346,000",62,62,1,5,프랑스,프랑스,,,,드라마,장 그레미용,
3693,MSFF2020 비정성시 1,,"366,000",0.00%,"366,000",61,61,1,1,한국,한국,,,,드라마,,
3693,SISFF2020 SISFF명예의 전당,,"305,000",0.00%,"305,000",61,61,1,1,기타,기타,,,,기타,,
3693,SISFF2020 SISFF와 함께 추는 춤,,"305,000",0.00%,"305,000",61,61,1,1,한국,한국,,,,기타,,
3693,SISFF2020 국내경쟁 1: 표현의 온도,,"305,000",0.00%,"305,000",61,61,1,1,한국,한국,,,,기타,,
3693,SISFF2020 국내경쟁 4: 기억과 풍경,,"305,000",0.00%,"305,000",61,61,1,1,한국,한국,,,,기타,,
3693,SISFF2020 프리즘으로 본 세계의 일상,,"305,000",0.00%,"305,000",61,61,1,1,기타,기타,,,,기타,,
3693,SISFF2020 해외경쟁 1: 시야 너머로,,"305,000",0.00%,"305,000",61,61,1,1,기타,기타,,,,기타,,
3693,SISFF2020 해외경쟁 3: 가족이라는 이름,,"305,000",0.00%,"305,000",61,61,1,1,기타,기타,,,,기타,,
3693,거미의 눈동자,,"398,000",0.00%,"398,000",61,61,1,2,일본,일본,,,,"범죄,스릴러",구로사와 기요시,"아이카와 쇼,오스기 렌"
3693,그림자 속에서,,"252,000",0.00%,"252,000",61,61,1,3,독일,독일,,,,"범죄,드라마",토머스 아슬란,
3693,냉혹한 학살자,,"396,000",0.00%,"396,000",61,61,1,2,이탈리아,이탈리아,,,,"범죄,미스터리",베르나르도 베르톨루치,"프란체스코 뤼우,지안카를로 데 로사"
3693,님포매니악 볼륨2,2014-07-03,"618,000",0.00%,"202,726,933",61,"24,485",1,3,덴마크,"덴마크,벨기에,프랑스,독일,영국",,CGV아트하우스,청소년관람불가,"드라마,미스터리",라스 폰 트리에,"샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,샤이아 라보프,제이미 벨,크리스찬 슬레이터,윌렘 데포,미아 고스,우마 서먼,소피 케네디 클락,코니 닐슨"
3693,담뽀뽀,,"427,000",0.00%,"1,161,076",61,196,1,2,일본,일본,,,,코미디,이타미 주조,
3693,더 건맨,2015-04-16,"122,000",0.00%,"834,047,965",61,"107,505",1,1,프랑스,"프랑스,스페인,영국",,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"액션,스릴러",피에르 모렐,"숀 펜,하비에르 바르뎀,이드리스 엘바,레이 윈스톤,마크 라이런스"
3693,두 개의 사랑,2017-12-28,"518,500",0.00%,"92,221,900",61,"11,684",1,2,프랑스,프랑스,,(주)팝엔터테인먼트,청소년관람불가,스릴러,프랑수아 오종,"마린 백트,제레미 레니에"
3693,벌거벗은 유년 시절,,"330,000",0.00%,"1,416,000",61,234,1,3,프랑스,프랑스,,,,기타,모리스 피알라,
3693,비상선의 여자,,"370,000",0.00%,"1,084,000",61,201,1,2,일본,일본,,,,드라마,오즈 야스지로,
3693,비장의 술수,,"122,000",0.00%,"202,000",61,101,1,6,미국,미국,,,,"드라마,액션,범죄",빌리 와일더,"커크 더글라스,잔 스털링,로버트 아서"
3693,사람들,,"415,000",0.00%,"415,000",61,61,1,2,서독,서독,,,,코미디,도리스 되리에,
3693,우리 안의 그들,2020-11-01,"147,000",0.00%,"147,000",61,61,1,60,한국,한국,주식회사 씨엠닉스,주식회사 씨엠닉스,12세이상관람가,기타,"김태진,송원준,이진영","황영국,박관우,권강민,황미향,김진구,정현규,채승병,박소연,이충훈,유성혁,순유,강현성,박주환,허준성,추영환,이준우,김태민,방민중,주종혁,임투철,이종윤,이재희,노희중,배윤찬,이규상,이재,유원동,승진용,김태환,임의준,임현욱,조재현,윤형빈,서준용,김윤호,배준환,이건우,최혜은,안새봄,안태훈"
3693,워 웨곤,,"122,000",0.00%,"502,000",61,225,1,4,,,,,,,,
3693,인 마이 룸,,"300,000",0.00%,"300,000",61,61,1,3,독일,"독일,이탈리아",,,,드라마,울리히 콜러,
3693,인시디어스,2012-09-13,"421,000",0.00%,"371,191,500",61,"52,153",1,13,미국,미국,,(주)쇼박스,15세이상관람가,"공포(호러),판타지,스릴러",제임스 완,"패트릭 윌슨,로즈 번,바바라 허쉬,리 워넬"
3693,제13회 대단한단편영화제-단편 경쟁 4,,"488,000",0.00%,"488,000",61,61,1,4,한국,한국,,,,기타,,
3693,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18,"507,320",0.00%,"129,560,320",61,"17,602",5,20,일본,일본,,(주)애니플러스,전체관람가,"애니메이션,드라마",하시모토 히로유키,"사쿠라 아야네,미나세 이노리,타네다 리사,사토 사토미,우치다 마아야,토쿠이 소라,무라카와 리에,하야미 사오리,카야노 아이"
3693,"페테르부르크, 사랑의 풍경",,"443,000",0.00%,"443,000",61,61,1,2,러시아,러시아,,,,드라마,,
3719,딥워터 서바이벌,2020-01-16,"300,000",0.00%,"300,000",60,60,1,1,영국,"영국,미국",,찬란,12세이상관람가,"공포(호러),스릴러",,"요하네스 쿤케,샬롯 솔트"
3719,18 걸그룹 승하의 눈치게임,2020-09-17,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,라임필름,청소년관람불가,멜로/로맨스,최진철,
3719,18 모델 리카의 화려한 외출,2020-09-24,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,18 승하의 누워서 떡 먹기,2020-08-07,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,18 여배우 소정의 끝장 섹스,,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,18 주아의 뜨거운 하루,2020-08-27,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,18 출사녀 화진의 미친 섹스,2020-12-07,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,DIFF2020 경쟁4,,"420,000",0.00%,"420,000",60,60,1,3,한국,한국,,,,기타,,
3719,가슴 큰 가인 - 무삭제판,2020-08-19,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 뒷집소녀,2020-05-27,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 새 누나,2020-04-29,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 새 누나 2,2020-05-06,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 앞집 소녀,2020-06-03,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 여대생,2020-06-30,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 여동생,2020-07-02,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 여자친구 무삭제판,2019-08-28,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,멜로/로맨스,준세,
3719,가슴 큰 옆집 소녀,2020-05-29,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 울 엄마,2020-05-06,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 울 엄마 2,2020-05-22,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 처제,2019-12-17,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 처제-무삭제판,2020-06-03,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 초희 - 무삭제판,2020-09-18,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 태희-무삭제판,2020-07-10,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 형수,2019-12-23,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,가슴 큰 형수-무삭제판,2020-05-14,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
3719,간기녀 - 간통을 기다리는 여자,2020-07-13,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)디어프로덕션,(주)디어프로덕션,청소년관람불가,성인물(에로),김호,
3719,겁탈당한 유부녀,2020-01-13,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
3719,계부의 욕정,2020-12-10,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",사다오카 사다오,오자와 토오루
3719,고객센터: 살인예고,2020-11-15,"300,000",0.00%,"300,000",60,60,1,1,헝가리,헝가리,,(주)라온컴퍼니플러스,청소년관람불가,스릴러,,
3719,골든타임,2020-06-30,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,(주)엔씨미디어,청소년관람불가,액션,,"톰 시즈모어,시크 마흐무드 베이"
3719,공짜섹스,2020-11-23,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,관음증 남편 : 거유 아내,2020-12-08,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
3719,군대,,"391,000",0.00%,"1,215,000",60,180,1,7,한국,한국,,,,다큐멘터리,박경근,
3719,굶주린 엄마친구,2020-03-20,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",,
3719,권력: 욕망의 올가미,,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,,,스릴러,,레이 와이즈
3719,그 사람 그 사랑 그 세상,2014-11-20,"120,000",0.00%,"303,043,000",60,"42,397",1,4,한국,한국,KBS,"THE 픽쳐스,(주)팝엔터테인먼트",전체관람가,다큐멘터리,권혁만,"강석우,최강희,이광기"
3719,그놈의 물건은 바이러스,2020-10-12,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,꿈의직장 스와핑오피스,2020-07-27,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
3719,"나의 사랑, 그리스",2017-04-20,"600,000",0.00%,"242,475,000",60,"30,241",1,1,그리스,그리스,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",크리스토퍼 파파칼리아티스,"J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트"
3719,남편 같은 큰 아들,2020-11-23,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",카즈마,키자키 제시카
3719,남편 친구,2020-12-03,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,성인물(에로),윤경식,강민우
3719,남편보다 점장님,2020-06-17,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",사다오카 사다오,
3719,남편상사들,2019-12-16,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)라온컴퍼니플러스,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",나기라 겐조,아키야마 쇼코
3719,남편상사들 무삭제판,2020-04-29,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",나기라 겐조,
3719,남편상사들2,2020-10-15,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",나기라 겐조,
3719,내 아내가 아닌,2020-11-19,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,성인물(에로),윤경식,
3719,내 아내는 둘이다,2019-11-25,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
3719,내 여자의 남자들 2,2020-07-01,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"멜로/로맨스,드라마",한동호,
3719,내 여자의 남자들 무삭제판,2020-02-10,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
3719,내 여자의 변태욕정,2020-10-15,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한길수,"유지아,박도진"
3719,네 번째 엄마,2020-12-31,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,성인물(에로),윤경식,"진시아,강민우"
3719,누나의맛 무삭제판,2019-10-22,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,기타,미스터빽,
3719,눈떠보니 제수씨,2020-10-19,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
3719,늑대소녀 야생소녀를 교육하다,2020-10-19,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",에로핑,
3719,능욕의 간병인 무삭제판,2019-11-05,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",나기라 겐조,
3719,다시만난 동창,2019-12-23,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",니쿠 미코토,
3719,다시만난 동창 무삭제판,2020-04-29,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",니쿠 미코토,
3719,당신이 기쁘다면,2019-12-10,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
3719,더 나은 미래를 향한 건축: 라틴 아메리카의 실험,,"360,000",0.00%,"360,000",60,60,1,2,기타,"기타,독일",,,,다큐멘터리,,
3719,더러운 아내,2020-01-17,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
3719,더러운아내 무삭제판,2020-12-23,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,"이초희,민도윤"
3719,더티 워크,2019-12-19,"300,000",0.00%,"300,000",60,60,1,1,영국,영국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,루이자 워렌,
3719,데스 룰렛,2020-02-20,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,(주)픽쳐레스크,15세이상관람가,공포(호러),더그 볼링거,"키이스 콜린스,더그 볼링거,티모시 로렐 해리슨,아넬리스 닐슨"
3719,돈 겟 컷,2020-03-31,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,(주)엔씨미디어,청소년관람불가,"액션,코미디",,
3719,럭키,2016-10-13,"300,000",0.00%,"56,445,323,256",60,"6,975,631",1,1,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,최시형,홍의권,김기정,고준,차엽,이성욱,정희태,김현숙,김시우,김민상,신정섭,최원,이승철"
3719,레브,2020-08-20,"300,000",0.00%,"300,000",60,60,1,1,캐나다,캐나다,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,드라마",,비비카 A. 폭스
3719,리부트,,"300,000",0.00%,"300,000",60,60,1,1,프랑스,프랑스,,,,스릴러,,"로랑 라피트,피오 마르마이"
3719,리얼섹스돌 : 사용설명서 무삭제,2020-09-08,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),정미나,
3719,마담 헐리우드,,"300,000",0.00%,"300,000",60,60,1,1,프랑스,프랑스,,,,스릴러,올리비에 아보우,
3719,마사의 부엌,2017-10-26,"600,000",0.00%,"11,120,400",60,"1,598",1,1,독일,"독일,이탈리아,오스트리아 ,스위스",,(주)영화사 진진,전체관람가,"코미디,멜로/로맨스",산드라 네텔벡,"마르티나 게덱,세르지오 카스텔리토,어거스트 지너"
3719,마사지 걸의 유혹,2020-04-16,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,(주)담화,청소년관람불가,성인물(에로),이동준,
3719,맘,2019-10-05,"120,000",0.00%,"120,000",60,60,1,9,인도,인도,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,스릴러",라비 우드야와르,스리데비
3719,맛있는 너가 합격,2020-09-22,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),정미나,
3719,맛있는 새엄마 무삭제판,2020-04-29,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",사다오카 사다오,
3719,목격자들 5번의 살인,2020-10-15,"300,000",0.00%,"300,000",60,60,1,1,헝가리,헝가리,,(주)라온컴퍼니플러스,청소년관람불가,스릴러,,
3719,몰록 제물이 된 아이들,2020-11-04,"300,000",0.00%,"300,000",60,60,1,1,헝가리,헝가리,,(주)라온컴퍼니플러스,15세이상관람가,"스릴러,공포(호러)",,마이클 빈
3719,무엇이든 도와드립니다,2020-10-23,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),정미나,
3719,미드나잇 쇼타임,2019-09-18,"300,000",0.00%,"300,000",60,60,1,1,캐나다,캐나다,,(주)제이에이와이이엔터테인먼트,청소년관람불가,액션,,
3719,미드나잇 카우보이,1975-10-20,"294,000",0.00%,"428,000",60,87,1,2,미국,미국,,,연소자관람불가,드라마,존 슐레진저,"더스틴 호프만,존 보이트"
3719,바디 오브 씬,2019-10-15,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,(주)엔씨미디어,12세이상관람가,"범죄,스릴러","아마리아 올슨,오빈 올슨",
3719,바람난 아내의 비밀,2020-11-19,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,성인물(에로),윤경식,"진시아,강민우"
3719,발정난 동창,2020-12-10,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,키자키 제시카
3719,배틀 드론,2019-01-03,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,전쟁",밋치 굴드,"도미니크 스웨인,나타샤 맬스,루이스 맨다일러,마이클 파레"
3719,백신 모유를 가진 그녀,2020-11-29,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,채승하
3719,부부 성생활 연구회,2020-06-17,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
3719,뷰티풀 데이즈,2018-11-21,"330,000",0.00%,"54,880,550",60,"7,354",2,15,한국,"한국,프랑스",(주)페퍼민트앤컴퍼니,"(주)콘텐츠판다,(주)스마일이엔티",12세이상관람가,드라마,윤재호,"이나영,장동윤,오광록,서현우,고영상,김아라,김현주,이강우,이기훈,이정은,전성모,정준화,김현우,최지안,이유준"
3719,블러드 헌터스: 라이즈 오브 하이브리드,2020-08-13,"300,000",0.00%,"300,000",60,60,1,1,필리핀,필리핀,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,판타지",빈센트 소베라노,"몬소어 델 로사리오,빈센트 소베라노"
3719,비쎈,2020-02-20,"300,000",0.00%,"300,000",60,60,1,1,중국,중국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,드라마,,
3719,빚투: 부부교환,2020-10-09,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),정미나,
3719,빚투: 부부교환 무삭제,2020-12-02,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,,,청소년관람불가,성인물(에로),정미나,
3719,빨간머리 앤 : 그린게이블로 가는 길,2013-01-09,"420,000",0.00%,"166,697,500",60,"23,642",1,1,일본,일본,,(주)미디어데이,전체관람가,애니메이션,다카하타 이사오,
3719,사돈끼리 그거슨 아니지,2020-04-01,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,미라클필름,(주)담화,청소년관람불가,성인물(에로),이동준,
3719,사촌동생들,2020-01-29,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동연,
3719,상사의 아내 무삭제판,2019-10-29,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",타다시 코마고메,
3719,상사의 아내2,2020-08-14,"300,000",0.00%,"300,000",60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",료타,
3719,샤론1.2.3.,2019-05-17,"300,000",0.00%,"300,000",60,60,1,1,미국,미국,,(주)엔씨미디어,15세이상관람가,코미디,마크 브라운,
3719,세자매 은밀한 섹파,2020-07-02,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),정미나,
3719,섹스 소녀,2020-08-20,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀 10,2020-12-18,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀 3,2020-09-15,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀 5,2020-10-27,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀 7,2020-11-17,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀 8,2020-12-10,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀 9,2020-12-08,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀2,2020-10-05,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스 소녀6,2020-10-17,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스노예,2020-07-06,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
3719,섹스소녀4,2020-10-08,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,라임필름,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,최진철,
3719,섹스인듯 촬영인듯 섹스하는 너,2020-09-08,"300,000",0.00%,"300,000",60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,성인물(에로),정미나,
