■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2013-01-01~2014-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3120,SIFF2014-35mm 단편 1,,"471,200",0.00%,"471,200",79,79,1,2,한국,한국,,,,기타,,
3120,[2014중앙대학교 영화학과 졸업영화제]Section RED,,"474,000",0.00%,"474,000",79,79,2,3,한국,한국,,,,,,
3120,거짓과 진실,,"384,000",0.00%,"384,000",79,79,1,4,프랑스,"프랑스,이란,서독",,,,다큐멘터리,오손 웰즈,"오손 웰즈,오자 코다르"
3120,동구 밖,,"395,000",0.00%,"395,000",79,79,1,2,한국,한국,,,,다큐멘터리,장경희,
3120,마이티아프로디테,1997-09-13,"406,000",0.00%,"406,000",79,79,1,3,미국,미국,미라맥스 필름즈,,연소자관람불가,코미디,우디 알렌,"우디 알렌,미라 소르비노,헬레나 본햄 카터"
3120,백설공주,,"502,000",0.00%,"502,000",79,79,1,2,포르투갈,포르투갈,,,,드라마,주앙 세자르 몬테이로,마리아 도 카르모 롤로
3120,베티 블루,1988-04-02,"709,000",0.00%,"709,000",79,79,1,1,프랑스,프랑스,,,청소년관람불가,"멜로/로맨스,드라마",장 자크 베넥스,"베아트리체 달,장-위그 앙글라드"
3120,칠레전투 제 3부,,"478,000",0.00%,"478,000",79,79,1,3,칠레,칠레,,,15세이상관람가,다큐멘터리,파트리치오 구즈만,
3120,퍼지,2014-05-29,"500,000",0.00%,"500,000",79,79,3,27,핀란드,"핀란드,에스토니아",,(주)마노엔터테인먼트,청소년관람불가,드라마,안티 조키넨,"로라 비른,아만다 필케,피터 프란젠,토미 코펠라,크리스타 코소넨"
3120,피 속의 혈투,,"240,000",0.00%,"240,000",79,79,1,2,인도,인도,,,,다큐멘터리,딜런 모한 그레이,
3131,1월 단편 상상극장 - 해피 뉴 스타,,"545,400",0.00%,"545,400",78,78,1,4,한국,한국,,,,,"한지혜,고형동,이송희일,이은정",
3131,AISFF2013 국내경쟁 1,,"389,000",0.00%,"389,000",78,78,1,2,한국,한국,,,,,,
3131,AISFF2013 숏쇼츠필름페스티발 & 아시아 컬렉션,,"390,000",0.00%,"390,000",78,78,1,1,일본,일본,,,,,,
3131,나는 쿠추다,,"526,000",0.00%,"526,000",78,78,1,6,미국,미국,,,,"다큐멘터리,드라마",,
3131,매그놀리아,2000-04-15,"410,000",0.00%,"410,000",78,78,1,3,미국,미국,뉴라인 시네마,,18세관람가,드라마,폴 토마스 앤더슨,"톰 크루즈,멜린다 딜런,줄리안 무어,제이슨 로바즈"
3131,모로코,,"380,000",0.00%,"1,314,000",78,545,1,4,미국,미국,,,,멜로/로맨스,조세프 본 스텐버그,"게리 쿠퍼,마를렌느 디트리히"
3131,블루마블 까페,,"97,500",0.00%,"97,500",78,78,1,2,스웨덴,스웨덴,,,,,,
3131,섹스 거짓말 그리고 비디오테이프,1990-04-28,"463,000",0.00%,"463,000",78,78,1,2,미국,미국,아웃로 프로덕션즈,미라맥스 필름즈,연소자관람불가,드라마,스티븐 소더버그,"앤디 맥도웰,피터 갤러거,제임스 스페이더"
3131,아니키 보보,,"494,000",0.00%,"494,000",78,78,1,2,포르투갈,포르투갈,,,,기타,마누엘 데 올리베이라,
3131,엄마의 레시피,,"97,500",0.00%,"97,500",78,78,1,2,네덜란드,네덜란드,,,,,,
3131,오르토벨로: 잘 먹고 잘 사는 법,,"97,500",0.00%,"97,500",78,78,1,2,이탈리아,이탈리아,,,,다큐멘터리,,
3131,올 마이 러브,,"97,500",0.00%,"97,500",78,78,1,2,네덜란드,"네덜란드,기타",,,,,,
3131,울보 권투부,2015-10-29,"284,000",0.00%,"284,000",78,78,1,2,한국,한국,exposed film,㈜인디스토리,12세이상관람가,다큐멘터리,이일하,
3131,인디애니페스트 2014-포커스 일본 애니메이션2: 시로구미 스페셜,,"387,000",0.00%,"387,000",78,78,1,2,일본,일본,,,,기타,,
3131,인디애니페스트2013-새벽비행2,,"342,000",0.00%,"342,000",78,78,1,2,,,,,,애니메이션,,
3146,SIFF2013-경쟁단편 8,,"412,000",0.00%,"412,000",77,77,1,1,,,,,,기타,,
3146,나무의 시간,,"44,480",0.00%,"44,480",77,77,1,6,한국,"한국,프랑스",,,전체관람가,애니메이션,정다희,
3146,라잇 온 미,2012-11-01,"585,000",0.00%,"25,629,600",77,"3,290",1,4,미국,미국,,(주)영화사 진진,청소년관람불가,멜로/로맨스,아이라 잭스,"투레 린드하르트,재커리 부스"
3146,세계의 시초로의 여행,,"487,000",0.00%,"487,000",77,77,1,2,포르투갈,"포르투갈,프랑스",,,,기타,마누엘 데 올리베이라,
3146,아이언걸,2013-01-28,"492,800",0.00%,"492,800",77,77,1,1,일본,일본,,(주)노이에스,청소년관람불가,액션,나가미네 마사토시,아스카 키라라
3146,위기의 남자들,2013-11-21,"385,000",0.00%,"385,000",77,77,1,1,영국,영국,,(주)미디어데이,15세이상관람가,"코미디,액션",테리 조지,"브렌든 프레이저,마틴 맥캔,데이비드 오하라"
3146,잃어버린 지평선,,"378,000",0.00%,"378,000",77,77,1,3,미국,미국,,,,"어드벤처,판타지",프랭크 카프라,로날드 콜맨
3146,트러블 위드 블리스,2013-11-07,"385,000",0.00%,"385,000",77,77,1,1,미국,미국,,(주)미디어데이,15세이상관람가,"코미디,드라마",마이클 노울즈,"마이클 C. 홀,루시 리우,브리 라슨"
3146,한밤의 암살자,,"620,000",0.00%,"620,000",77,77,1,2,프랑스,"프랑스,이탈리아",,,,"스릴러,범죄,드라마",장 피에르 멜빌,"알랑 드롱,프랑스와 페리어"
3146,헤이와이어,2012-07-05,"497,000",0.00%,"386,495,324",77,"54,874",1,5,미국,"미국,아일랜드",,씨너스엔터테인먼트(주),15세이상관람가,"액션,스릴러,미스터리,어드벤처,드라마",스티븐 소더버그,"이완 맥그리거,지나 카라노,마이클 패스벤더,채닝 테이텀,마이클 더글라스"
3156,SIFF2014-경쟁단편 4,,"453,000",0.00%,"453,000",76,76,1,2,한국,한국,,,,기타,,
3156,그림자에게 묻다,,"194,000",0.00%,"194,000",76,76,1,2,프랑스,"프랑스,기타",,,,다큐멘터리,라민느 아마르-코자,
3156,나는 공무원이다,2012-07-12,"380,000",0.00%,"1,538,780,500",76,"217,866",1,1,한국,한국,마포필름,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"코미디,드라마",구자홍,"윤제문,송하윤,성준,이충직,김희정"
3156,디지털 삼인삼색 2011: 어느 아침의 기억,,"504,000",0.00%,"504,000",76,76,1,2,한국,"한국,스페인",(재)전주국제영화제조직위원회,(재)전주국제영화제조직위원회,15세이상관람가,"다큐멘터리,드라마",호세 루이스 게린,
3156,라오스,,"453,000",0.00%,"453,000",76,76,1,5,한국,한국,,센트럴파크,,"코미디,드라마",임정환,조현철
3156,로베르토의 특별한 일주일,2016-04-07,"379,000",0.00%,"379,000",76,76,1,2,아르헨티나,아르헨티나,,크리스리픽쳐스인터내셔널(주),12세이상관람가,코미디,세바스챤 보렌스타인,"리카도 다린,뮤리엘 산타 아나"
3156,불꽃,,"308,000",0.00%,"558,000",76,130,1,5,일본,일본,,,,드라마,이치카와 콘,
3156,신의 결혼식,,"465,000",0.00%,"465,000",76,76,1,2,프랑스,"프랑스,포르투갈",,,,코미디,주앙 세자르 몬테이로,"주앙 세자르 몬테이로,리타 듀라오"
3156,암흑가의 세 사람,,"555,000",0.00%,"1,741,000",76,287,1,2,프랑스,"프랑스,이탈리아",,,15세이상관람가,,장 피에르 멜빌,
3156,오아시스,2002-08-14,"585,500",0.00%,"833,500",76,115,1,7,한국,한국,"(주)이스트필름,CJ ENM",,18세관람가,드라마,이창동,"설경구,문소리,안내상,류승완,손병호,이병철,한진섭,홍선영,신종순,황현규,방혜원,변승욱,류정호,한지현,이모개,곽수정,유일한,이후연,임민희,박성희,이경훈,이준동,김영태,이인용,박길수,박명신,김도영,이양희"
3156,존 웨인의 히프,,"472,000",0.00%,"472,000",76,76,1,2,포르투갈,"포르투갈,프랑스",,,,코미디,주앙 세자르 몬테이로,"위그 케스테,피에르 클레멘티,주앙 세자르 몬테이로"
3156,하이힐 전쟁,,"306,000",0.00%,"306,000",76,76,1,2,베트남,베트남,,,,"코미디,드라마",함 트란,
3156,헐리우드 엔딩,2005-09-30,"386,000",0.00%,"52,739,500",76,"7,799",1,4,미국,미국,"퍼디도 프로덕션,그라비아프로덕션,드림웍스 SKG",㈜영화사 백두대간,15세관람가,"코미디,드라마",우디 알렌,"테이어 레오니,우디 알렌"
3169,2013 최강애니전-패밀리 섹션3,,"198,000",0.00%,"198,000",75,75,1,2,,,,,,애니메이션,,
3169,PISAF2013-국제 학생경쟁4,,"375,000",0.00%,"375,000",75,75,1,1,,,,,,애니메이션,,
3169,경멸,,"670,000",0.00%,"670,000",75,75,1,2,프랑스,"프랑스,이탈리아",,,,드라마,장 뤽 고다르,
3169,군대에 가고 싶지 않은 마음,,"375,000",0.00%,"375,000",75,75,1,2,한국,한국,,,,다큐멘터리,,
3169,글로벌 비전3,,"212,000",0.00%,"212,000",75,75,1,2,,,,,,,,
3169,"달리는 꿈의 상자, 모모",,"380,000",0.00%,"470,000",75,90,1,4,한국,한국,,,,다큐멘터리,박명진,
3169,답,,"150,000",0.00%,"150,000",75,75,1,2,한국,한국,,,,,,
3169,디노 살루찌,,"498,000",0.00%,"498,000",75,75,1,2,스페인,스페인,,,,다큐멘터리,,
3169,우수한국영화 외국어자막 추석상영기획전,,"525,000",0.00%,"525,000",75,75,1,2,한국,한국,,,,,,
3169,자리,,"142,500",0.00%,"142,500",75,75,1,4,한국,한국,,어뮤즈,,드라마,이지원,
3169,즐거운 인생,,"370,000",0.00%,"370,000",75,75,1,3,프랑스,"프랑스,이탈리아,스위스",,,,드라마,끌로드 쏘레,"미셸 피콜리,로미 슈나이더"
3169,플라멩코 소녀,,"150,000",0.00%,"150,000",75,75,1,2,한국,한국,,,,드라마,이찬호,윤금선아
3181,SIFF2014-특별단편 3,,"438,800",0.00%,"438,800",74,74,1,2,한국,한국,,,,기타,,
3181,가면과 거울,,"148,000",0.00%,"148,000",74,74,1,3,한국,한국,민병훈필름,,전체관람가,드라마,민병훈,
3181,결혼전.투,,"111,000",0.00%,"111,000",74,74,1,2,한국,한국,,,,다큐멘터리,김보람,
3181,고독한 영혼,,"346,000",0.00%,"346,000",74,74,1,4,미국,미국,,,,"드라마,미스터리",니콜라스 레이,"험프리 보가트,글로리아 그래햄"
3181,그들 각자의 이별,,"111,000",0.00%,"111,000",74,74,1,2,한국,한국,,,,,,
3181,꿈꿈,,"142,672",0.00%,"142,672",74,74,1,3,한국,한국,,,,드라마,이해진,
3181,라스트 다이빙,,"452,000",0.00%,"452,000",74,74,1,2,포르투갈,"포르투갈,프랑스",,,,,,
3181,레몬타임,,"111,000",0.00%,"111,000",74,74,1,2,한국,한국,,,,드라마,임대형,안재홍
3181,마술피리,,"368,000",0.00%,"368,000",74,74,1,3,스웨덴,스웨덴,,,,코미디,잉마르 베리만,"요제프 코스틀링거,이르마 유릴라"
3181,모스키토 코스트,1990-08-11,"356,000",0.00%,"356,000",74,74,1,3,미국,미국,더 사울 젠츠 컴퍼니,,연소자관람가,드라마,피터 위어,"리버 피닉스,헬렌 미렌,해리슨 포드"
3181,몬티 파이튼의 성배,2011-01-18,"384,000",0.00%,"2,480,000",74,446,1,3,영국,영국,,,12세이상관람가,기타,"테리 길리엄,테리 존스","존 클리즈,에릭 아이들"
3181,인디애니페스트 2014-독립보행2,,"249,000",0.00%,"249,000",74,74,1,1,한국,한국,,,,기타,,
3181,입맞춤,,"304,000",0.00%,"304,000",74,74,1,5,일본,일본,,,,"드라마,멜로/로맨스",마스무라 야스조,
3181,제4의 벽,,"629,000",0.00%,"629,000",74,74,1,2,벨기에,벨기에,,,,기타,,
3181,친절한 금자씨,2005-07-29,"545,000",0.00%,"20,483,998,393",74,"3,119,807",1,1,한국,한국,(주)모호필름,CJ ENM,18세관람가,스릴러,박찬욱,"이영애,최민식,권예영,김시후,남일우,김병옥,오달수,이승신,김부선,라미란,고수희,최정우,송강호,김유정,강남미,이대연,최희진,이병준,이용녀,차순배,박명신"
3181,패닉,,"370,000",0.00%,"370,000",74,74,1,3,프랑스,프랑스,,,,기타,줄리앙 뒤비비에르,미셸 시몽
3181,혐오스런 마츠코의 일생,2007-04-12,"370,000",0.00%,"152,023,000",74,"23,546",1,1,일본,일본,,스폰지,15세이상관람가,"코미디,드라마,뮤지컬,미스터리",나카시마 테츠야,"에이타,나카타니 미키"
3198,SIFF2014-경쟁단편 2,,"437,000",0.00%,"437,000",73,73,1,2,한국,한국,,,,기타,,
3198,공사 중,,"466,000",0.00%,"466,000",73,73,1,2,스페인,스페인,,,,다큐멘터리,호세 루이스 게린,
3198,구보씨 일보,,"127,100",0.00%,"127,100",73,73,1,5,한국,한국,,,15세이상관람가,드라마,신이수,백현주
3198,당신이 버린 개에 관한 이야기,,"48,150",0.00%,"48,150",73,73,1,6,한국,한국,,,,애니메이션,"이종혁,김혜정",
3198,델리카트슨 사람들,1992-05-30,"653,000",0.00%,"653,000",73,73,1,1,프랑스,프랑스,,,연소자관람불가,"코미디,공포(호러),SF","장 피에르 주네,마르크 카로",도미니크 피뇽
3198,동동의 여름방학,2008-06-10,"392,000",0.00%,"1,907,000",73,341,1,3,대만,대만,,,,드라마,허우 샤오시엔,
3198,마스터즈,,"211,000",0.00%,"211,000",73,73,1,2,,,,,,,,
3198,바다의 꽃,,"446,000",0.00%,"446,000",73,73,1,2,포르투갈,포르투갈,,,,,,
3198,불을 지펴라,,"127,100",0.00%,"127,100",73,73,1,5,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,드라마,이종필,
3198,뽕똘,2011-08-25,"392,000",0.00%,"9,901,000",73,"1,356",1,12,한국,한국,주식회사 자파리필름,(주)영화사 진진,12세이상관람가,"드라마,코미디",오멸,"이경준,김민혁,양정원,성민철,박철용,조은"
3198,생활의 발견,2002-03-21,"600,000",0.00%,"1,199,000",73,169,1,8,한국,한국,미라신코리아(주),(주)시네마서비스,18세관람가,"드라마,멜로/로맨스",홍상수,"김상경,추상미,예지원,김보현,이명진,오주석,김정희,김학선,신현종,안길강,이미은,전국향"
3198,수도원,,"470,000",0.00%,"470,000",73,73,1,2,포르투갈,"포르투갈,프랑스",,,,기타,마누엘 데 올리베이라,
3198,실물보다 큰,2010-11-28,"475,000",0.00%,"1,076,000",73,183,1,3,미국,미국,,,,기타,,
3198,안경,2007-11-29,"607,000",0.00%,"74,620,500",73,"10,710",1,7,일본,일본,,스폰지,전체관람가,"드라마,코미디",오기가미 나오코,"코바야시 사토미,이치카와 미카코"
3198,예언: 파솔리니의 아프리카,,"465,000",0.00%,"465,000",73,73,1,2,이탈리아,이탈리아,,,,,엔리코 멘두니,
3198,칠레전투 제 2부,,"431,000",0.00%,"431,000",73,73,1,3,칠레,"칠레,쿠바",,,15세이상관람가,다큐멘터리,파트리치오 구즈만,
3198,핫 코너,,"127,100",0.00%,"127,100",73,73,1,5,한국,한국,,,,,정한진,최시형
3198,햇빛과 사이렌,,"365,000",0.00%,"365,000",73,73,1,3,한국,한국,,,,다큐멘터리,임윤수,
3216,AISFF2013 폐막식+수상작,,"504,000",0.00%,"504,000",72,72,1,1,,,,,,,,
3216,AISFF2014 국제경쟁 5,,"343,000",0.00%,"343,000",72,72,1,2,기타,기타,,,,기타,,
3216,AISFF2014 국제경쟁 9,,"357,000",0.00%,"357,000",72,72,1,2,기타,기타,,,,기타,,
3216,[2014중앙대학교 영화학과 졸업영화제]Section BLUE,,"432,000",0.00%,"432,000",72,72,2,3,한국,한국,,,,,,
3216,"村, 금가이",,"349,000",0.00%,"349,000",72,72,1,8,한국,한국,,,,다큐멘터리,강세진,
3216,거품이 사라지면,,"120,024",0.00%,"120,024",72,72,1,2,노르웨이,노르웨이,,,,다큐멘터리,한스 페터 몰란트,
3216,그들은 밤에 산다,,"354,000",0.00%,"354,000",72,72,1,5,미국,미국,,,,"범죄,멜로/로맨스",니콜라스 레이,팔리 그레인저
3216,다니엘 바렌보임과 서동시집 오케스트라,2012-09-06,"360,000",0.00%,"14,541,500",72,"2,226",1,3,독일,독일,,(주)영화사 진진,전체관람가,다큐멘터리,파울 슈마츠니,"다니엘 바렌보임,에드워드 세이드"
3216,두더지 전사 - 스킬라의 보물,,"307,000",0.00%,"307,000",72,72,1,3,중국,중국,,,,애니메이션,리우 크신,
3216,로드 투 페임,,"187,500",0.00%,"187,500",72,72,1,2,중국,중국,,,,다큐멘터리,하오 우,
3216,무인지경,,"120,024",0.00%,"120,024",72,72,1,2,프랑스,프랑스,,,,다큐멘터리,,
3216,선라이즈,,"442,000",0.00%,"942,000",72,162,1,3,미국,미국,,,15세이상관람가,,F.W. 무르나우,조지 오브라이언
3216,아무도 모른다,2005-04-01,"462,000",0.00%,"218,910,100",72,"34,292",1,1,일본,일본,"반다이비쥬얼컴패니,(주)씨네콰논","(주)디스테이션,(주)동숭아트센터",전체관람가,드라마,고레에다 히로카즈,"키타우라 아유,야기라 유야"
3216,외침과 속삭임,,"350,000",0.00%,"1,776,300",72,297,1,4,스웨덴,스웨덴,,,청소년관람불가,"드라마,멜로/로맨스",잉마르 베리만,해리엇 안데르손
3216,위로공단,2015-08-13,"425,800",0.00%,"425,800",72,72,1,2,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
3216,인디애니페스트 2014-미우랩 스페셜 스크리닝: 숨겨진 이면 그 너머로,,"315,000",0.00%,"315,000",72,72,1,2,기타,기타,,,,기타,,
3216,화이트 히트,,"449,000",0.00%,"449,000",72,72,1,3,미국,미국,,,,"범죄,드라마",라울 월쉬,제임스 카그니
3216,황구,2014-10-16,"373,000",0.00%,"373,000",72,72,6,12,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),전체관람가,코미디,박용집,"지민,권소현,이현경,오순태,박희건,서채환,이란희,이태영,임주연,임태빈,조승현,지민,최유송,이언수"
3234,명랑소녀,,"284,000",0.00%,"284,000",71,71,1,5,일본,일본,,,,드라마,마스무라 야스조,
3234,모호크족의 북소리,,"417,000",0.00%,"681,000",71,120,1,4,미국,미국,,,,"드라마,멜로/로맨스",존 포드,"클로데트 콜베트,헨리 폰다"
3234,소원,,"405,000",0.00%,"405,000",71,71,7,14,한국,한국,,,,,,
3234,슈메이커의 용감한 모험,,"228,000",0.00%,"228,000",71,71,1,2,크로아티아,크로아티아,,,,기타,,
3234,여름이야기,,"297,000",0.00%,"297,000",71,71,1,3,스웨덴,스웨덴,,,,,잉마르 베리만,
3234,중국은 가깝다,,"446,000",0.00%,"446,000",71,71,1,3,이탈리아,이탈리아,,,,기타,마르코 벨로치오,
3234,특별한 날,,"449,000",0.00%,"449,000",71,71,1,2,이탈리아,"이탈리아,캐나다",,,,기타,에토르 스콜라,"소피아 로렌,마르첼로 마스트로얀니"
3234,한민족 그리고 조선족,2014-12-10,"568,000",0.00%,"568,000",71,71,1,1,한국,한국,"한국YWCA연합회,크리에이티브컴즈(주)",크리에이티브컴즈(주),전체관람가,다큐멘터리,전화성,유은조
3242,2014 최강애니전-2014 최강임팩트5,,"274,000",0.00%,"274,000",70,70,1,2,기타,기타,,,,애니메이션,,
3242,AISFF2013 국제경쟁 1,,"306,000",0.00%,"306,000",70,70,1,2,,,,,,,,
3242,AISFF2013 국제경쟁 4,,"342,000",0.00%,"342,000",70,70,1,2,,,,,,,,
3242,GMO OMG,,"348,000",0.00%,"348,000",70,70,1,2,미국,미국,,,,다큐멘터리,,
3242,거인과 완구,,"280,000",0.00%,"280,000",70,70,1,5,일본,일본,,,,드라마,마스무라 야스조,
3242,그림자 열차,,"454,000",0.00%,"454,000",70,70,1,2,스페인,스페인,,,,드라마,호세 루이스 게린,
3242,도시의 앨리스,,"356,000",0.00%,"356,000",70,70,1,3,서독,서독,,,,드라마,빔 벤더스,"루디거 보글러,옐라 로트란더"
3242,비욘드 다큐2,,"220,000",0.00%,"220,000",70,70,1,2,,,,,,,,
3242,에일리언 인베이젼,2014-07-17,"350,000",0.00%,"350,000",70,70,1,7,영국,영국,,(주)포커스엔터테인먼트,15세이상관람가,"SF,공포(호러),스릴러",조하네스 로버츠,"노엘 클락,안토니아 캠벨-휴즈,로라 하드독,콜린 오도노휴"
3242,우리의 후견인 장 르누아르 1부 : 상대성의 탐구,,"427,000",0.00%,"427,000",70,70,1,2,프랑스,프랑스,,,,다큐멘터리,자크 리베트,
3242,"유고슬라비아, 이데올로기는 어떻게 우리 몸을 지배했나?",,"162,000",0.00%,"162,000",70,70,1,2,세르비아,"세르비아,프랑스,독일",,,,다큐멘터리,마르타 포피보다,
3242,자신에 적합한 얼굴,,"432,000",0.00%,"432,000",70,70,1,3,포르투갈,포르투갈,,,,"코미디,판타지",미겔 고미스,"호세 아이로사,그라신다 네이브"
3242,잘 알지도 못하면서,2009-05-14,"573,000",0.00%,"275,119,500",70,"39,706",1,10,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"고현정,김태우,엄지원,공형진,정유미,서영화,문창길,유준상,하정우,강민우,박수민,김수범,이종무,예수정"
3242,집으로 간다,2015-05-21,"350,000",0.00%,"350,000",70,70,1,2,일본,일본,,하준사,청소년관람불가,드라마,쿠보타 나오,"마츠야마 켄이치,다나카 유코,안도 사쿠라"
3242,퍼펙트 호스트,2013-11-14,"368,000",0.00%,"368,000",70,70,3,3,미국,미국,,(주)히스토리필름,청소년관람불가,스릴러,닉 톰네이,"데이빗 하이드 피어스,클레인 크로포드"
3242,혼자여도 괜찮아,,"37,936",0.00%,"37,936",70,70,1,4,한국,한국,,,,애니메이션,유혜지,
3242,홍당무,,"445,000",0.00%,"445,000",70,70,1,3,프랑스,프랑스,,,,기타,줄리앙 뒤비비에르,
3259,MJ,,"138,000",0.00%,"138,000",69,69,1,2,한국,한국,한국영화아카데미,,,드라마,김희진,"오유진,안민영"
3259,나는 독일어로 꿈꾸지 않는다,,"49,335",0.00%,"49,335",69,69,1,4,스위스,스위스,,,,드라마,이바나 라로빅,
3259,나의 신념,,"345,000",0.00%,"345,000",69,69,1,2,일본,일본,,,,다큐멘터리,도이 토시쿠니,
3259,다른 반쪽,,"49,335",0.00%,"49,335",69,69,1,4,이탈리아,이탈리아,,,,드라마,피포 메차페사,
3259,두 번의 결혼식과 한 번의 장례식,2012-06-21,"481,000",0.00%,"381,139,144",69,"51,118",1,3,한국,한국,"청년필름(주),한국게이인권운동단체 친구사이",(주)영화사 진진,15세이상관람가,"코미디,멜로/로맨스",김조광수,"김동윤,류현경,송용진,정애연,김호연,장세현,이춘연,한정원,안몽식,이승준,권해효,최일화,박수영,정인기"
3259,마담 드...,,"443,000",0.00%,"443,000",69,69,1,2,프랑스,프랑스,,,12세이상관람가,드라마,맥스 오퓌스,"찰스 보이어,다니엘 다리우"
3259,박제사,,"358,000",0.00%,"1,712,000",69,312,1,2,이탈리아,이탈리아,,,청소년관람불가,"드라마,멜로/로맨스",마테오 가로네,"에르네스토 마히스,발레리오 포그리아 만질로"
3259,봄,,"138,000",0.00%,"138,000",69,69,1,2,한국,한국,,㈜인디스토리,,드라마,조규일,
3259,부초,,"340,000",0.00%,"400,000",69,81,1,4,일본,일본,,,,드라마,오즈 야스지로,"나카무라 간지로,쿄 마키코,와카오 아야코"
3259,불장난,,"276,000",0.00%,"276,000",69,69,1,4,일본,일본,,,,드라마,마스무라 야스조,
3259,뻔뻔한 20달러,,"49,335",0.00%,"49,335",69,69,1,4,영국,영국,,,,드라마,크리스 폴른,
3259,수면의 과학,2006-12-21,"617,000",0.00%,"385,041,500",69,"55,075",1,1,프랑스,프랑스,"퍼티잔,고몽,프랑스3시네마","(주)엣나인필름,(주)스폰지이엔티",15세이상관람가,"코미디,판타지",미셸 공드리,"가엘 가르시아 베르날,샤를로뜨 갱스부르"
3259,스위밍 풀,2003-08-22,"617,000",0.00%,"617,000",69,69,1,1,프랑스,프랑스,,코리아픽쳐스(주),18세관람가,"드라마,미스터리",프랑수아 오종,"샬롯 램플링,루디빈 사니에,찰스 댄스"
3259,아윌 텔 유,,"49,197",0.00%,"49,197",69,69,1,4,영국,영국,,,,드라마,레이첼 틸롯슨,
3259,엔드리스 비기너,,"49,335",0.00%,"49,335",69,69,1,4,폴란드,폴란드,,,,드라마,유스티나 노박,
3259,"열여덟 반,",,"138,000",0.00%,"138,000",69,69,1,2,한국,한국,,㈜인디스토리,,드라마,정승오,"장태영,임민빈,임용순,임지수"
3259,외로운 부두,,"35,050",0.00%,"35,050",69,69,2,4,대만,대만,,,,애니메이션,사명휘,
3259,이상,,"140,350",0.00%,"140,350",69,69,1,4,한국,한국,,,,다큐멘터리,손하예슬,
3259,"자, 서쪽으로",,"49,335",0.00%,"49,335",69,69,1,4,스페인,스페인,,,,드라마,알렉스 브렌데뮬,
3259,작은 세계,,"49,335",0.00%,"49,335",69,69,1,4,오스트리아,오스트리아,,,,드라마,마르코 짐프리치,
3259,존재의 심연,,"104,500",0.00%,"104,500",69,69,1,2,한국,한국,,,,드라마,김영진,
3259,차르 암살,,"435,000",0.00%,"435,000",69,69,1,3,러시아,"러시아,영국",,,,드라마,카렌 샤크나자로브,
3259,코코 샤넬,2009-08-27,"345,000",0.00%,"1,534,300,000",69,"206,769",1,1,프랑스,프랑스,,에스케이텔레콤(주),15세이상관람가,드라마,앤 폰테인,"오드리 토투,브누와 뽀엘부르드"
3259,터부,,"338,000",0.00%,"338,000",69,69,1,3,미국,미국,,,,"어드벤처,멜로/로맨스",F.W. 무르나우,
3259,토킹 픽처,,"430,000",0.00%,"430,000",69,69,1,2,포르투갈,"포르투갈,프랑스,이탈리아",,,,"코미디,드라마",마누엘 데 올리베이라,"레오노어 실베이라,필리파 드 알메이다,존 말코비치"
3259,토탈 발라라이카 쇼,,"440,000",0.00%,"440,000",69,69,1,5,핀란드,핀란드,,,,다큐멘터리,아키 카우리스마키,
3259,특별전 - 남아프리카 공화국 특별전,,"185,500",0.00%,"185,500",69,69,1,2,,,,,,,,
3259,플레이타임,,"615,000",0.00%,"829,000",69,96,1,1,프랑스,"프랑스,이탈리아",,,전체관람가,코미디,자크 타티,리타 메이든
3287,과거와 현재,,"429,000",0.00%,"429,000",68,68,1,2,포르투갈,포르투갈,,,,코미디,마누엘 데 올리베이라,
3287,극장판 천원돌파 그렌라간 : 나암편,2018-08-09,"340,000",0.00%,"340,000",68,68,1,1,일본,일본,,(주)얼리버드픽쳐스,15세이상관람가,애니메이션,이마이시 히로유키,
3287,기차를 타고 온 남자,,"358,000",0.00%,"358,000",68,68,1,3,프랑스,프랑스,,,,"범죄,스릴러",파트리스 르꽁트,"장 로슈포르,조니 할리데이"
3287,네이키드,1994-05-21,"324,000",0.00%,"324,000",68,68,1,3,영국,영국,,,연소자관람불가,"드라마,코미디",마이크 리,"레슬리 샤프,데이빗 듈리스"
3287,박스홈,,"35,480",0.00%,"56,580",68,156,1,4,중국,중국,,,,애니메이션,황사가,
3287,베이비붐 차일드 + 할머니가 간다!,,"340,000",0.00%,"340,000",68,68,1,2,기타,기타,,,,기타,"마야 린드스트룀,호바르 부스트니스",
