■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2015-01-01~2016-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2961,야간비행,2014-08-28,"755,000",0.00%,"73,681,100",115,"9,272",2,15,한국,한국,시네마달,(주)엣나인필름,청소년관람불가,드라마,이송희일,"곽시양,이재준,최준하,김창환,이익준,서정준,송지호,신이수,오성택,이산하,이예성,이준형,장민석,장성근,전은진,전찬희,정민섭,최지영,홍지선,김가람,김보람,김성훈,김소희,김종호,김진용,박미현,정인기"
2961,어둠의 사투,,"815,000",0.00%,"815,000",115,115,1,3,,,,,,,,
2961,오직 사랑하는 이들만이 살아남는다,2014-01-09,"893,000",0.00%,"259,426,843",115,"34,438",3,8,영국,"영국,독일,미국,프랑스",,찬란,15세이상관람가,"드라마,멜로/로맨스",짐 자무시,"톰 히들스턴,틸다 스윈튼,미아 와시코브스카,존 허트,안톤 옐친"
2961,제6회 서울 프라이드 영화제 국내단편2,,"956,300",0.00%,"956,300",115,115,1,5,한국,한국,,,,기타,"고은혜,주좌영,최수진,최은,소준문",
2971,2015 GSFF 단편 경쟁 4,,"908,000",0.00%,"908,000",114,114,1,4,한국,한국,,,,기타,"허세준,권항,신규일,오수형,구교환,정가영",
2971,AISFF2015 단편 속 자비에 돌란,,"570,000",0.00%,"570,000",114,114,1,2,캐나다,"캐나다,프랑스",,,,기타,"에티엔 데로지에,모니아 초크리,자비에 돌란",
2971,노스탤지아,1996-02-10,"592,000",0.00%,"1,754,000",114,264,1,3,러시아,러시아,오페라 필름 프러두전,,고등학생이상관람가,드라마,안드레이 타르코프스키,"올렉 얀코브스키,얼랜드 요셉슨"
2971,"밀라노 대성당, 끝없는 건축",,"684,000",0.00%,"684,000",114,114,1,2,이탈리아,이탈리아,,,,다큐멘터리,"마시모 다놀피,마르티나 파렌티",
2971,쌍둥이 에로 킬러 - 자매의 유혹,2016-11-04,"640,000",0.00%,"640,000",114,114,20,20,한국,한국,(주)이십일세기미디어,(주)픽쳐레스크,청소년관람불가,"멜로/로맨스,액션",이한,"보리,주희"
2971,프랑켄위니,2012-10-11,"833,000",0.00%,"368,357,000",114,"44,377",1,4,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"애니메이션,코미디,공포(호러)",팀 버튼,"위노나 라이더,캐서린 오하라,찰리 타헨"
2971,호스 머니,,"566,000",0.00%,"566,000",114,114,1,3,포르투갈,포르투갈,,,,기타,페드로 코스타,
2978,2016 대단한단편영화제-배우 특별전: 이상희,,"902,000",0.00%,"902,000",113,113,1,3,한국,한국,,,,기타,"유민영,김정인,이현주,박근범",이상희
2978,맞춤 수트,,"1,110,000",0.00%,"1,110,000",113,113,1,1,미국,미국,,,,다큐멘터리,제이슨 벤자민,
2978,비인간,,"756,000",0.00%,"756,000",113,113,1,3,프랑스,프랑스,,,,어드벤처,마르셀 레르비에,
2978,샹탈 아커만 단편선,,"778,000",0.00%,"778,000",113,113,1,3,벨기에,"벨기에,프랑스",,,,기타,샹탈 애커만,
2978,오디오 비주얼 필름 크리틱,,"564,000",0.00%,"564,000",113,113,1,2,한국,한국,,,,다큐멘터리,변성찬,
2978,오래된 인력거,2011-12-15,"734,500",0.00%,"30,146,800",113,"4,611",1,1,한국,한국,"(주)타임앤미디어,(주)시공테크",(주)키노아이디엠씨,전체관람가,다큐멘터리,이성규,"샬림,마노즈"
2978,"인디애니페스트2015-안재훈 감독의 특별한 애니메이션 이야기 '애니메이션, 그리고 사람'",,"429,000",0.00%,"429,000",113,113,1,1,한국,한국,,,,기타,,
2985,SIFF2016-경쟁단편 2,,"669,400",0.00%,"669,400",112,112,1,3,한국,한국,,,,기타,"정시온,백종관,손경수,이란희,정일건",
2985,모스크바 엘레지,,"681,000",0.00%,"681,000",112,112,1,5,러시아,러시아,,,,다큐멘터리,알렉산더 소쿠로프,
2985,베이비 제인에게 무슨 일이 생겼나,,"564,000",0.00%,"564,000",112,112,2,5,미국,미국,,,,"공포(호러),스릴러",로버트 알드리치,"베티 데이비스,조안 크로포드"
2985,순수한 사람들,,"749,000",0.00%,"2,080,000",112,357,1,2,이탈리아,"이탈리아,프랑스",,,15세이상관람가,기타,,"로라 안토넬리,지안 카를로 지아니니,제니퍼 오닐"
2985,스패로우,2014-09-25,"783,000",0.00%,"833,000",112,122,1,3,홍콩,홍콩,,모비딕엔터테인먼트(주),15세이상관람가,"액션,범죄",두기봉,"임달화,임희뢰,임가동"
2985,어느 예술가의 마지막 일주일,2013-06-20,"868,000",0.00%,"96,785,000",112,"13,800",1,2,프랑스,"프랑스,독일,벨기에",,프리비젼엔터테인먼트,15세이상관람가,드라마,"마르잔 사트라피,뱅상 파로노","마티유 아말릭,마리아 드 메데이로스,이사벨라 로셀리니"
2985,이별에 대처하는 자세,,"735,000",0.00%,"735,000",112,112,1,6,영국,영국,,,,"코미디,드라마,멜로/로맨스",데지레 아카반,데지레 아카반
2985,작은 마을의 봄,,"542,000",0.00%,"1,876,000",112,319,1,16,중국,중국,,,,"드라마,멜로/로맨스",,아웨이 리우
2985,제15회 미쟝센 단편영화제 개막식,,"1,120,000",0.00%,"1,120,000",112,112,1,1,한국,한국,,,,기타,,
2985,제15회 미쟝센 단편영화제 특별상영,,"1,120,000",0.00%,"1,120,000",112,112,1,2,한국,한국,,,,기타,,
2985,테레즈 라캥,2014-07-10,"963,000",0.00%,"109,707,700",112,"14,510",1,3,미국,미국,,판씨네마(주),청소년관람불가,"범죄,드라마,스릴러",찰리 스트레이턴,"엘리자베스 올슨,오스카 아이삭,톰 펠튼,제시카 랭"
2985,해운대,2009-07-22,"730,000",0.00%,"81,025,734,000",112,"11,324,545",1,1,한국,한국,(주)제이케이필름,CJ ENM,12세이상관람가,"액션,드라마,어드벤처",윤제균,"설경구,하지원,박중훈,엄정화,이민기,강대규,김원영,김유빈,신정원,성유경,박재홍,황인준,나승현,김인호,근휘,김재경,장원준,임동우,김정곤,정종원,이지애,이태영,최재섭,장명갑,지대한,천보근,박영수,염동헌,주민하,강예원,손희순,변상윤"
2997,SIFF2016-특별단편 5,,"658,100",0.00%,"658,100",111,111,1,3,한국,한국,,,,기타,,
2997,과거로부터,,"731,000",0.00%,"731,000",111,111,1,3,미국,미국,,,15세이상관람가,"스릴러,공포(호러),드라마",자크 투르뇌르,"로버트 미첨,커크 더글라스,제인 그리어,론다 플레밍"
2997,내 이름은 독고탁,1984-07-15,"666,000",0.00%,"666,000",111,111,1,1,한국,한국,대원동화(주),,연소자관람가,애니메이션,홍상만,"정경애,박영남"
2997,뚜르누예의 집,,"732,000",0.00%,"732,000",111,111,1,2,러시아,러시아,,,,코미디,보리스 바넷,"베라 마레츠카야,블라디미르 포겔"
2997,로미오와 줄리엣,1978-12-30,"892,000",0.00%,"1,238,000",111,182,2,10,영국,"영국,이탈리아",바즈마크필름즈,,12세관람가,"드라마,멜로/로맨스,사극",프랑코 제피렐리,"레오나르드 화이팅,올리비아 핫세,밀로 오세아"
2997,배틀독,2015-05-07,"580,000",0.00%,"580,000",111,111,5,5,미국,미국,,스크린조이,청소년관람불가,"공포(호러),액션,SF",알렉산더 예렌,"크레이그 셰퍼,데니스 헤이스버트,케이트 버논"
2997,베니스의 상인,2005-10-20,"309,000",0.00%,"800,461,000",111,"132,228",1,3,이탈리아,이탈리아,브리티쉬필름카운실,미디어라인코리아,12세관람가,드라마,마이클 래드포드,"린 콜린스,조셉 파인즈,제레미 아이언스,알 파치노"
2997,벨리시마,,"716,000",0.00%,"1,238,000",111,210,1,2,이탈리아,이탈리아,,,15세이상관람가,기타,,안나 마냐니
2997,세 자매,,"694,000",0.00%,"694,000",111,111,1,5,일본,일본,,,,드라마,나루세 미키오,호소카와 치카코
2997,센스 앤 센서빌리티,1996-03-16,"259,000",0.00%,"694,000",111,256,1,3,미국,"미국,영국",콜럼비아 픽쳐스 코포레이션,,고등학생이상관람가,드라마,이안,"엠마 톰슨,휴 그랜트,케이트 윈슬렛,제임스 플릿"
2997,손님,,"555,000",0.00%,"816,000",111,278,1,2,한국,한국,한국예술종합학교 미디어콘텐츠센터,한국예술종합학교 미디어콘텐츠센터,,"드라마,가족",윤가은,정연주
2997,솔라리스,,"659,000",0.00%,"2,563,000",111,397,1,4,,,,,,,,
2997,아이들의 왕,,"686,000",0.00%,"686,000",111,111,1,40,중국,중국,,,,드라마,,
2997,인디다큐페스티발2016 국내신작전 12,,"555,000",0.00%,"555,000",111,111,1,2,한국,한국,,,,다큐멘터리,"김경만,방준극,유민아,전상의,박주환,이인현,최승철,문성준,엄희찬,백선,주강민,황지민,련,최종호,윤가현,윤형근",
2997,집시의 시간,1993-02-06,"559,000",0.00%,"559,000",111,111,1,3,유고슬라비아,유고슬라비아,,,고등학생이상관람가,드라마,에밀 쿠스트리차,보라 토도로빅
2997,콩나물,,"555,111",0.00%,"555,111",111,111,1,2,한국,한국,한국예술종합학교 미디어콘텐츠센터,한국예술종합학교 미디어콘텐츠센터,,드라마,윤가은,"김수안,오동주,손석배"
3013,2016 대단한단편영화제-감독 특별전: 윤가은,,"873,400",0.00%,"873,400",110,110,1,4,한국,한국,,,,기타,윤가은,
3013,35 럼 샷,,"732,000",0.00%,"1,261,000",110,208,1,5,프랑스,"프랑스,독일",,,,드라마,클레르 드니,"알렉스 데스카스,마티 디오프"
3013,고백,2011-03-31,"1,096,000",0.00%,"340,984,000",110,"43,511",1,2,일본,일본,,(주)미로비젼,청소년관람불가,드라마,나카시마 테츠야,"오카다 마사키,마츠 다카코"
3013,바베트의 만찬,1996-06-01,"660,000",0.00%,"1,243,000",110,177,1,2,덴마크,덴마크,데트 단스케 필름인스튜트,,연소자관람가,드라마,가브리엘 악셀,"기타 노비,비비 안데르손"
3013,소매치기,,"638,000",0.00%,"1,363,000",110,227,1,8,프랑스,프랑스,,,,"드라마,범죄",로베르 브레송,"마리카 그린,마르탱 라샬"
3013,소피아와 고집 센 남편,,"330,000",0.00%,"330,000",110,110,1,3,콜롬비아,"콜롬비아,페루",,,,기타,안드레스 부르고스 바예호,
3013,쓰루하치 쓰루지로,,"629,000",0.00%,"629,000",110,110,1,5,일본,일본,,,,기타,나루세 미키오,"하세가와 카즈오,야마다 이스즈"
3013,알카트라즈 탈출,,"502,000",0.00%,"502,000",110,110,1,4,,,,,,,,
3013,지옥의 묵시록 리덕스,2001-08-30,"989,800",0.00%,"6,820,800",110,"1,738",1,5,미국,미국,,,18세관람가,"전쟁,드라마",프란시스 포드 코폴라,"로버트 듀발,말론 브란도,마틴 쉰"
3013,키리시마가 동아리활동 그만둔대,2014-06-26,"853,000",0.00%,"8,132,200",110,"1,087",1,3,일본,일본,,주식회사 마운틴픽쳐스,15세이상관람가,드라마,요시다 다이하치,"카미키 류노스케,하시모토 아이,히가시데 마사히로,오고 스즈카"
3013,핑크 팬더,1978-12-31,"530,000",0.00%,"530,000",110,110,1,4,미국,미국,,,,"코미디,공포(호러)",블레이크 에드워즈,"피터 셀러스,데이비드 니븐,카푸친"
3024,겨울 이야기,,"534,000",0.00%,"1,602,000",109,302,1,3,프랑스,프랑스,,,,드라마,에릭 로메르,"샬롯 베리,프레데릭 반 덴 드리슈"
3024,더 위 앤 더 아이,,"542,000",0.00%,"542,000",109,109,1,2,미국,"미국,영국",,(주)영화사 진진,청소년관람불가,드라마,미셸 공드리,"마이클 브로디,테레사 린"
3024,서부로 가다,,"681,000",0.00%,"681,000",109,109,1,6,미국,미국,,,,기타,버스터 키튼,
3024,스파나잇,2017-11-02,"918,725",0.00%,"918,725",109,109,1,2,미국,미국,,하준사,청소년관람불가,드라마,앤드류 안,
3024,슬픈남자,2015-12-10,"749,000",0.00%,"749,000",109,109,1,13,한국,한국,비에이치제이 시네마,비에이치제이 시네마,청소년관람불가,액션,방현준,"고민우,서종철,이제관,소선,이종옥,이창균,정환종,천성운,현정민,김정민,이양희"
3024,이방인,,"630,000",0.00%,"630,000",109,109,1,6,미국,미국,,,,"스릴러,드라마",오손 웰즈,"에드워드 G. 로빈슨,로레타 영,오손 웰즈"
3024,잠들 수 없어,,"734,000",0.00%,"734,000",109,109,1,5,프랑스,"프랑스,독일,스위스",,,,"드라마,미스터리,스릴러",클레르 드니,"예카테리나 고루베바,리샤르 쿠르세"
3024,핵마피아,,"520,500",0.00%,"520,500",109,109,1,8,한국,한국,,,,다큐멘터리,김환태,
3032,U.F.O.,2012-05-24,"646,000",0.00%,"8,518,000",108,"1,240",1,1,한국,한국,스파이럴 프로젝트,㈜인디스토리,청소년관람불가,"드라마,미스터리",공귀현,"이주승,정영기,박상혁,임지혜,공귀현,공귀현,조대원,박지연,배지영,서은아,송해나,신세영,신재민,양정원"
3032,갈리폴리 상륙작전,2015-11-12,"927,000",0.00%,"927,000",108,108,5,18,터키,터키,,(주)소나무픽쳐스,12세이상관람가,"전쟁,액션,드라마",오잔 에렌,"탄셀 온겔,네스린 카바자드"
3032,국내단편 2,,"762,000",0.00%,"762,000",108,108,1,6,한국,한국,,,,기타,"이영진,범,소준문,노다해,이원영",
3032,매일매일 알츠하이머,,"540,000",0.00%,"540,000",108,108,1,2,일본,일본,,,,다큐멘터리,세키구치 유카,
3032,붓다 : 위대한 여정,2015-05-28,"781,000",0.00%,"781,000",108,108,7,36,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,코무라 토시아키,
3032,블레이드 러너,,"570,000",0.00%,"670,000",108,129,1,3,,,,,,,,
3032,서둘러 천천히,,"536,000",0.00%,"725,000",108,147,2,4,한국,한국,,,,다큐멘터리,현영애,
3032,영메시아,,"972,000",0.00%,"972,000",108,108,1,1,미국,미국,,,12세이상관람가,드라마,사이러스 노라스테,"숀 빈,조나단 베일리,로리 키난"
3032,인디포럼2015 친애하는 이방인,,"640,000",0.00%,"640,000",108,108,1,2,한국,한국,,,,기타,"김혜미,오도건,김상현",
3032,허슬 앤 플로우,,"1,258,000",0.00%,"1,258,000",108,108,1,3,미국,미국,,,,"범죄,드라마",크레이그 브로워,"테렌스 하워드,안소니 앤더슨,루다크리스"
3042,그레이트 스톤 페이스,,"633,000",0.00%,"633,000",107,107,1,6,미국,미국,,,,다큐멘터리,버논 P. 베커,
3042,동쪽,,"685,000",0.00%,"685,000",107,107,1,3,프랑스,"프랑스,벨기에,포르투갈",,,,다큐멘터리,샹탈 애커만,나탈리아 차코프스카이아
3042,맘마미아!,2008-09-03,"621,600",0.00%,"29,688,925,850",107,"4,578,239",1,4,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"멜로/로맨스,뮤지컬",필리다 로이드,"아만다 사이프리드,메릴 스트립,콜린 퍼스"
3042,뮤즈의 아카데미,,"713,000",0.00%,"713,000",107,107,1,2,스페인,스페인,,,,드라마,호세 루이스 게린,
3042,바람이 분다,2013-09-05,"554,000",0.00%,"747,799,500",107,"106,546",1,1,일본,일본,스튜디오 지브리,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,드라마",미야자키 하야오,"안노 히데아키,타키모토 미오리"
3042,서울독립영화제2015 심야상영1,,"1,021,500",0.00%,"1,021,500",107,107,1,1,한국,한국,,,,기타,"박홍민,김고은,박민아,허세준,염지호,김태용,홍기원",
3042,서울독립영화제2015 경쟁단편 8,,"640,000",0.00%,"640,000",107,107,1,3,한국,한국,,,,기타,"최한솔,이정홍,박지인,정혜진,김숙현,조혜정",
3042,아이 엠 러브,2011-01-20,"1,036,000",0.00%,"280,394,500",107,"35,531",1,5,이탈리아,이탈리아,,"(주)영화사 진진,(주)영화사 조제",청소년관람불가,"드라마,멜로/로맨스",루카 구아다그니노,"플라비오 파렌티,틸다 스윈튼,에도아르도 가브리엘리니,알바 로르와처"
3042,이사 소동,,"698,000",0.00%,"698,000",107,107,1,3,프랑스,"프랑스,벨기에",,,,코미디,샹탈 애커만,"실비 테스튀,오로르 클레망,장 피에르 마리엘"
3042,인시디어스,2012-09-13,"800,000",0.00%,"370,698,500",107,"52,079",2,4,미국,미국,,(주)쇼박스,15세이상관람가,"공포(호러),판타지,스릴러",제임스 완,"패트릭 윌슨,로즈 번,바바라 허쉬,리 워넬"
3042,제6회 서울 프라이드 영화제 국내단편3,,"895,500",0.00%,"895,500",107,107,1,3,한국,한국,,,,기타,"홍지영,고은혜,심재희,박규택,강우",
3042,페이스트리의 왕,,"642,000",0.00%,"642,000",107,107,1,2,미국,"미국,네덜란드,영국,프랑스",,,,"다큐멘터리,드라마,가족","D.A. 페네베이커,크리스 헤지더스",
3054,게이샤,,"618,000",0.00%,"2,074,000",106,790,1,5,일본,일본,,,,드라마,미조구치 겐지,"코구레 미치요,와카오 아야코"
3054,떠나간 여인,,"627,000",0.00%,"627,000",106,106,1,2,필리핀,필리핀,,,,드라마,라브 디아즈,
3054,마리와 줄리앙 이야기,,"666,000",0.00%,"666,000",106,106,1,2,프랑스,"프랑스,이탈리아",,,,"멜로/로맨스,미스터리",자크 리베트,"엠마누엘 베아르,제르지 라지빌로비츠,안느 브로쉐"
3054,서유,,"708,000",0.00%,"708,000",106,106,1,3,대만,대만,,,,드라마,차이 밍 량,"이강생,드니 라방"
3054,여정,,"476,000",0.00%,"1,966,000",106,328,1,4,포르투갈,포르투갈,,,,,,
3054,오디션,,"633,000",0.00%,"633,000",106,106,1,2,독일,독일,,,,다큐멘터리,,
3054,제6회 서울 프라이드 영화제 제작지원작,,"928,000",0.00%,"928,000",106,106,1,3,한국,한국,,,,기타,"장영선,김승주,김게이,조영찬,임규리,장윤주",
3054,침입자,,"693,000",0.00%,"693,000",106,106,1,5,프랑스,프랑스,,,,드라마,클레르 드니,"미셸 쉬보르,그레고리 콜린"
3054,크리스틴,,"725,000",0.00%,"725,000",106,106,1,3,미국,미국,,,,"드라마,공포(호러),미스터리",존 카펜터,"키이스 고든,존 스톡웰,알렉산드라 폴,로버트 프로스키,해리 딘 스탠튼,로버츠 블러섬"
3063,SIDOF2015_부자/어떤둘째/소나무씨에게,,"525,000",0.00%,"525,000",105,105,1,2,한국,한국,,,,다큐멘터리,,
3063,게임회사 여직원들,,"735,000",0.00%,"735,000",105,105,1,1,한국,한국,,,,드라마,"윤성호,박동훈,이랑","이민지,배주현,이지연,정승길,이채은,이명하,이주영,장동윤"
3063,그날 본 꽃의 이름을 우리는 아직 모른다,2014-02-20,"739,000",0.00%,"282,701,500",105,"39,454",3,11,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지,멜로/로맨스",나가이 타츠유키,"이리노 미유,세토 아사미,사쿠라이 타카히로,하야미 사오리"
3063,김태용 단편선,,"805,000",0.00%,"805,000",105,105,1,1,한국,한국,,,,기타,김태용,
3063,우리에게 허락된 특별한 시간의 끝,,"535,000",0.00%,"535,000",105,105,1,4,일본,일본,,,,다큐멘터리,오타 신고,
3063,인투 더 나잇,2018-03-29,"630,000",0.00%,"630,000",105,105,1,3,한국,한국,(주)시네마달,(주)시네마달,12세이상관람가,"다큐멘터리,드라마",갈재민,"차승우,박현준,김세영,최욱노,조훈,하선형,김경찬,김인수,박정우,이건희,정은영,조훈"
3063,전우치,2009-12-23,"624,200",0.00%,"44,093,407,200",105,"6,065,474",1,1,한국,한국,영화사 집,CJ ENM,12세이상관람가,"액션,코미디,판타지",최동훈,"강동원,임수정,김윤석,유해진,염정아,김시권,주진모,김효진,강동균,정혜란,손선영,송진영,김혜지,신수현,박용범,박민규,조운,박지희,안성진,노남석,한연호,김고은,김규연,고준영,박남희,윤대원,이석원,이성두,정영훈,정우철,박연수,오준석,정지인,이우희,이대로,이철희,송영창,이미도,김서현,최진호,조상건,장준녕,최우리,김상호,이용녀,선우선,공정환,박성훈,박수영,권태원,정인기,김기범,최교식,김기천,조운,김현식"
3063,파리의 랑데부,,"530,000",0.00%,"530,000",105,105,2,4,프랑스,프랑스,,,,기타,에릭 로메르,
3063,품행제로,2004-03-27,"612,000",0.00%,"1,154,000",105,200,1,8,프랑스,프랑스,"프란필름디스,아르위르필름",,15세이상관람가,다큐멘터리,장 비고,장 더스
3063,프레쉬 드레스드,,"1,190,500",0.00%,"1,190,500",105,105,1,2,미국,미국,,,,다큐멘터리,사샤 젠킨스,"데이먼 대쉬,나스"
3063,호우시절,2009-10-08,"692,000",0.00%,"2,140,388,500",105,"287,857",1,39,한국,"한국,중국",판씨네마(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,허진호,"정우성,고원원,이봉화,이서영,김상호"
3074,6층의 여자들,,"638,000",0.00%,"638,000",104,104,1,2,프랑스,프랑스,,,,"코미디,드라마",,
3074,다크 월드: 이퀄리브리엄,2016-01-21,"632,000",0.00%,"632,000",104,104,5,18,러시아,러시아,,(주)소나무픽쳐스,15세이상관람가,"SF,스릴러,어드벤처,미스터리",올레그 아사둘린,"마리아 피로고바,파벨 프릴루치니"
3074,이지머니,2016-02-18,"633,000",0.00%,"633,000",104,104,5,18,스웨덴,스웨덴,,(주)소나무픽쳐스,청소년관람불가,"액션,범죄,드라마,스릴러",다니엘 에스피노사,"조엘 킨나만,마티아스 바레라"
3074,칼큘레이터,2016-01-14,"631,000",0.00%,"631,000",104,104,5,18,러시아,러시아,,(주)소나무픽쳐스,12세이상관람가,"액션,SF,스릴러",드미트리 그라체프,"에프게니 미노로프,안냐 치포브스카야,비니 존스"
3074,트라스-우스-몽투스,,"623,000",0.00%,"623,000",104,104,1,5,포르투갈,포르투갈,,,,드라마,"안토니우 레이스,마르가리다 코르데이루",
3079,2016 대단한단편영화제-단편 경쟁 섹션 2,,"821,000",0.00%,"821,000",103,103,1,3,한국,한국,,,,기타,"권민구,최소형,최진,우문기,이경섭,황규일",
3079,그의 시선,,"752,000",0.00%,"752,000",103,103,1,6,브라질,브라질,,,,"드라마,멜로/로맨스",다니에우 히베이로,"길예르미 로보,파비우 아우디,테스 아모림"
3079,몬스터 호텔,2013-01-17,"563,000",0.00%,"6,080,784,500",103,"884,988",2,8,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,"애니메이션,가족",젠디 타타코브스키,"아담 샌들러,스티브 부세미,프란 드레셔,앤디 샘버그,정찬우,김태균"
3079,바다의 꽃,,"528,000",0.00%,"974,000",103,176,1,3,포르투갈,포르투갈,,,,,,
3079,블루 발렌타인,2012-05-31,"836,000",0.00%,"118,243,000",103,"15,582",1,3,미국,미국,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",데릭 시엔프랜스,"라이언 고슬링,미쉘 윌리엄스"
3079,산리즈카에 살다: 나리타 이야기,,"528,500",0.00%,"528,500",103,103,1,6,일본,일본,,,,다큐멘터리,"다이시마 하루히코,오츠 코시로",
3079,서울독립영화제2015 심야상영2,,"981,500",0.00%,"981,500",103,103,1,1,한국,한국,,,,기타,"박근범,여은아,허수영,포레스트 이안 엣슬러,심세부,문소리,임상수,장현상",
3079,서울독립영화제2015 경쟁단편 6,,"616,000",0.00%,"616,000",103,103,1,3,한국,한국,,,,기타,"여은아,권만기,송현정,전성연",
3079,솔로탈출귀,,"887,000",0.00%,"887,000",103,103,1,12,한국,한국,한국영화아카데미,CGV아트하우스,12세이상관람가,애니메이션,전용석,
3079,일곱 번의 기회 + 이웃,,"715,000",0.00%,"715,000",103,103,1,3,미국,미국,,,,기타,버스터 키튼,
3079,접속,1997-09-13,"875,000",0.00%,"2,833,000",103,360,1,3,한국,한국,(주)명필름,,고등학생이상관람가,"멜로/로맨스,드라마",장윤현,"한석규,전도연,추상미,김태우,이범수,이장욱,최철호,박용수"
3079,콘크리트 스토리 : 조립식 건축의 역사,,"618,000",0.00%,"618,000",103,103,1,2,체코,체코,,,,다큐멘터리,로렌츠 핀데이슨,
3079,피의 복수,2014-04-24,"717,000",0.00%,"932,000",103,140,1,3,홍콩,"홍콩,프랑스",,페어팍스인터내셔날(주),청소년관람불가,"액션,범죄,스릴러",두기봉,"조니 할리데이,임달화,황추생"
3092,SIFF2016-특별단편 2,,"609,000",0.00%,"609,000",102,102,1,3,한국,한국,,,,기타,,
3092,국두,1990-08-25,"583,000",0.00%,"583,000",102,102,1,19,중국,중국,,,고등학생이상관람가,드라마,"장예모,양봉량",공리
3092,그을린 사랑,2011-07-21,"902,000",0.00%,"538,520,300",102,"68,672",1,2,캐나다,캐나다,,(주)티캐스트,청소년관람불가,드라마,드니 빌뇌브,루브나 아자발
3092,마사의 부엌,2017-10-26,"554,000",0.00%,"554,000",102,102,1,2,독일,"독일,이탈리아,오스트리아 ,스위스",,(주)영화사 진진,전체관람가,"코미디,멜로/로맨스",산드라 네텔벡,"마르티나 게덱,세르지오 카스텔리토,어거스트 지너"
3092,몬스터 대학교,2013-09-12,"715,000",0.00%,"5,879,992,500",102,"870,716",1,4,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,애니메이션,댄 스캔론,"빌리 크리스탈,존 굿맨,스티브 부세미,롭 리글,피터 손"
3092,무간도2 - 혼돈의 시대,2003-12-05,"838,000",0.00%,"13,539,500",102,"1,998",2,18,홍콩,홍콩,브에나비스타인터내셔널,태창엔터테인먼트(주),15세관람가,"범죄,드라마","유위강,맥조휘","진관희,여문락,황추생,증지위"
3092,서울독립영화제 2015 특별단편 1,,"611,800",0.00%,"611,800",102,102,1,2,한국,한국,,,,기타,"양주연,심혜정,류덕환,김태용",
3092,알제리 전투,2009-10-15,"697,000",0.00%,"12,245,000",102,"2,288",1,3,이탈리아,"이탈리아,기타",,실버스푼,15세이상관람가,"전쟁,드라마",질로 폰테코르보,"브라힘 하기아그,장 마틴"
3092,인디애니페스트2015-오디오 비주얼 아티스트 : 막스 하틀러의 네오뉴미디어,,"875,000",0.00%,"875,000",102,102,1,2,기타,기타,,,,애니메이션,막스 해틀러,
3092,파 앤드 어웨이,1992-08-01,"288,000",0.00%,"288,000",102,102,1,5,미국,미국,유니버셜 픽쳐스,,중학생이상관람가,"멜로/로맨스,서부극(웨스턴),어드벤처",론 하워드,"톰 크루즈,니콜 키드먼"
3092,화려한 휴가,2007-07-25,"203,000",0.00%,"44,098,824,600",102,"6,855,433",1,7,한국,한국,기획시대(주),CJ ENM,12세이상관람가,드라마,김지훈,"김상경,이창민,안성기,이요원,이준기,박철민,송진호,김명훈,신진철,황대원,김하림,조일연,박지운,한대관,백광두,주현철,김도일,유현진,이희원,박민수,임남혁,박병렬,박상준,임종민,임왕섭,김철기,김철준,정재헌,이강영,이규현,김용욱,이재열,이정국,이종대,손병호,이얼,황영희,엄효섭,곽민호,오희준,임현성,권태원,전국향,정인기,김봉수,신유람,최원"
3103,2016 최강애니전 - 자그레브 애니메이션 영화제,,"484,000",0.00%,"484,000",101,101,1,2,기타,기타,,,,애니메이션,"지에 센,이반 보그다노프,베셀라 단체바,폴 베닝어,피터 밀라드,잭 오쉐어,하라 쇼코,오리카사 료,엘리자베스 이토,필 물로이",
3103,5월 1일,2016-04-28,"967,000",0.00%,"967,000",101,101,1,7,대만,대만,,(주)싸이더스,15세이상관람가,"드라마,멜로/로맨스",주격태,"가정문,임현제"
3103,가족의 초상,,"299,000",0.00%,"299,000",101,101,1,6,기타,기타,,,,기타,"디자나 말데노빅,줄리엔 루예,베카 시카루리즈,미르세아 이바도프,걸린 바소브스카야,귀도 반 드릴",
