■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
4436,오페라의 유령,,"372,000",0.00%,"372,000",57,57,1,3,미국,미국,,,,"공포(호러),드라마","루퍼트 줄리앙,론 채니","노먼 케리,메리 필빈,론 채니"
4436,위트니스,1986-03-01,"171,000",0.00%,"171,000",57,57,1,2,미국,미국,파라마운트 픽쳐스,,국민학생관람불가,"드라마,스릴러",피터 위어,"루카스 하스,해리슨 포드,켈리 맥길리스,얀 루베스"
4436,일망타진,,"114,000",0.00%,"463,000",57,127,1,2,,,,,,,,
4436,제15회 아시아나국제단편영화제 국제경쟁 6,,"284,000",0.00%,"284,000",57,57,1,2,기타,기타,,,,기타,,
4436,팜므 파탈,2004-11-17,"284,000",0.00%,"192,707,000",57,"29,660",1,3,프랑스,프랑스,워너 브러더스 픽쳐스,(주)시네마서비스,18세관람가,범죄,브라이언 드 팔마,안토니오 반데라스
4436,허공에의 질주,,"308,000",0.00%,"5,151,000",57,711,1,3,미국,미국,,,,"드라마,범죄",시드니 루멧,"리버 피닉스,크리스틴 라티,주드 허쉬"
4436,허드슨 호크,1992-02-01,"114,000",0.00%,"114,000",57,57,1,1,미국,미국,,,고등학생이상관람가,"코미디,액션,어드벤처",마이클 레만,"브루스 윌리스,대니 아이엘로,앤디 맥도웰"
4436,현금에 손대지 마라,,"164,000",0.00%,"900,000",57,202,1,4,프랑스,"프랑스,이탈리아",,,15세이상관람가,"드라마,액션,범죄",자크 베케르,"장 가뱅,르네 다리,도라 돌"
4466,007 골드핑거,,"168,000",0.00%,"1,687,000",56,729,1,2,영국,"영국,미국",,,,"액션,어드벤처,스릴러",가이 해밀튼,"숀 코네리,오너 블랙먼,거트 프로브"
4466,AISFF 2018 국내경쟁 그룹6,,"258,000",0.00%,"258,000",56,56,1,2,기타,기타,,,,기타,,
4466,"MSFF2017 (나), 카메라, 세계",,"338,000",0.00%,"338,000",56,56,1,2,한국,한국,,,,다큐멘터리,,
4466,고독한 질주,,"348,000",0.00%,"738,000",56,120,1,3,미국,미국,,,,,라울 월쉬,
4466,그의 연인 프라이데이,,"260,000",0.00%,"260,000",56,56,1,4,미국,미국,,,,코미디,하워드 혹스,"캐리 그랜트,로사린드 러셀"
4466,네 아들,,"280,000",0.00%,"960,000",56,180,1,4,미국,미국,,,,기타,존 포드,"제임스 홀,랄프 부쉬맨"
4466,노마: 뉴 노르딕 퀴진의 비밀,2016-07-28,"560,000",0.00%,"40,386,182",56,"5,241",1,1,영국,영국,,(주)엣나인필름,전체관람가,다큐멘터리,피에르 드샹,
4466,라스트 사무라이,2004-01-09,"160,000",0.00%,"1,904,895,500",56,"299,214",1,3,미국,미국,,워너브러더스 코리아(주),15세관람가,액션,에드워드 즈윅,"톰 크루즈,와타나베 켄"
4466,무지개 너머,,"196,000",0.00%,"196,000",56,56,1,2,네덜란드,"네덜란드,그리스",,,,다큐멘터리,,
4466,미믹,1999-01-30,"392,000",0.00%,"392,000",56,56,1,2,미국,미국,디멘션 필름즈,,15세 미만인 자는 관람할 수 없는 등급,"SF,공포(호러),스릴러",길예르모 델 토로,"미라 소르비노,제레미 노담,지안 카를로 지아니니,찰스 S. 듀튼,알렉산더 굿윈"
4466,벼꽃,,"299,000",0.00%,"299,000",56,56,1,10,한국,한국,,,,다큐멘터리,오정훈,
4466,부르주아의 어리석음,,"338,000",0.00%,"338,000",56,56,1,2,프랑스,"프랑스,이탈리아,서독",,,,코미디,끌로드 샤브롤,"브루스 던,스테판 오드랑,시드니 롬"
4466,빙하를 따라서,,"280,000",0.00%,"317,500",56,71,1,2,미국,미국,,,,다큐멘터리,제프 올롭스키,
4466,사랑의 블랙홀,1993-12-04,"112,000",0.00%,"740,000",56,172,1,1,미국,미국,,,중학생이상관람가,"드라마,멜로/로맨스,판타지",해롤드 래미스,"앤디 맥도웰,빌 머레이"
4466,새들의 노래,,"272,000",0.00%,"272,000",56,56,1,3,스페인,스페인,,,,드라마,알베르 세라,"빅토리아 아라고네스,루이스 카르보"
4466,신몽키킹: 여인천국,2017-09-21,"128,000",0.00%,"128,000",56,56,5,56,중국,중국,,(주)케이알씨지,15세이상관람가,"판타지,액션",메이 천,
4466,아킬레스와 거북이,,"385,000",0.00%,"385,000",56,56,1,2,일본,일본,,(주)영화사 진진,15세이상관람가,코미디,기타노 다케시,"기타노 다케시,히구치 카나코"
4466,안양국제청소년영화제 국내 경쟁 2 (언더 19),,"70,000",0.00%,"70,000",56,56,1,2,한국,한국,,,,기타,,
4466,앙젤리카의 이상한 사례,,"282,000",0.00%,"2,499,000",56,467,1,3,포르투갈,"포르투갈,스페인,프랑스,브라질",,,,드라마,마누엘 데 올리베이라,"리카르도 트레파,루이스 미구엘 신트라"
4466,언노운 콜,2017-05-04,"158,000",0.00%,"158,000",56,56,5,56,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러,액션",아마리아 올슨,데이빗 치섬
4466,익명의 정자 기증자,,"280,000",0.00%,"280,000",56,56,1,2,영국,영국,,,,다큐멘터리,제리 로스웰,
4466,인디애니페스트 2018 아시아로 1,,"276,000",0.00%,"276,000",56,56,1,1,기타,기타,,,,애니메이션,,
4466,잔 다르크의 어린 시절,,"268,000",0.00%,"268,000",56,56,1,3,프랑스,프랑스,,,,뮤지컬,브루노 뒤몽,
4466,제19회 대전독립영화제 수상작 초청,,"280,000",0.00%,"280,000",56,56,1,1,한국,한국,,,,기타,,
4466,"제20회 대전독립영화제 한국독립영화, 현재 진행형 2",,"280,000",0.00%,"280,000",56,56,1,1,한국,한국,,,,드라마,,
4466,지옥의 특전대,1978-12-09,"149,000",0.00%,"149,000",56,56,1,3,영국,"영국,스위스",,,청소년관람불가,"드라마,액션,어드벤처,전쟁",앤드류 V. 맥라글렌,"리차드 버튼,로저 무어,하디 크루거,리차드 해리스"
4466,추격자: 침묵의 살인,2017-05-04,"158,000",0.00%,"158,000",56,56,5,56,독일,독일,,(유)조이앤시네마,청소년관람불가,"공포(호러),스릴러","마르코 J. 리들,카르스텐 파우트",
4466,표적,2014-04-30,"112,000",0.00%,"22,256,881,300",56,"2,841,884",1,1,한국,한국,"(주)바른손이앤에이,(주)용필름",(주)씨제이이엔엠,15세이상관람가,"액션,드라마",창,"류승룡,유준상,이진욱,김성령,조여정,조은지,진구,강구현,배정현,서동필,임일규,정순태,홍성민,김동준,김대명,김영재,이현욱,장준녕,변상윤"
4466,할다 강,,"280,000",0.00%,"280,000",56,56,1,4,기타,기타,,,,드라마,,
4466,혐오 파괴자,,"196,000",0.00%,"196,000",56,56,1,2,이탈리아,"이탈리아,독일",,,,다큐멘터리,,
4496,4인의 프로페셔날,,"110,000",0.00%,"110,000",55,55,1,3,,,,,,,,
4496,무공비계,2017-02-01,"178,000",0.00%,"178,000",55,55,6,55,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,드라마",류신의,
4496,비포 더 플러드,,"275,000",0.00%,"275,000",55,55,1,2,미국,미국,,,,다큐멘터리,피셔 스티븐스,
4496,산 파블로,,"110,000",0.00%,"641,000",55,161,1,1,미국,미국,,,,"멜로/로맨스,전쟁",로버트 와이즈,"스티브 맥퀸,리차드 어텐보로,캔디스 버겐,리차드 크레나"
4496,세이비어,1999-09-04,"110,000",0.00%,"110,000",55,55,1,2,미국,미국,이니티얼엔터테인먼트그룹,,18세관람가,"드라마,전쟁",프레드랙 안토니제빅,"데니스 퀘이드,나타샤 닌코빅,스텔란 스카스가드"
4496,소녀 독수리 사냥꾼,,"275,000",0.00%,"275,000",55,55,1,2,영국,"영국,몽고,미국",,,,다큐멘터리,,
4496,신기루,,"136,000",0.00%,"136,000",55,55,1,2,미국,미국,,,,"미스터리,스릴러",에드워드 디미트릭,"그레고리 펙,조지 케네디,다이앤 베이커"
4496,어멍,2019-11-21,"374,400",0.00%,"374,400",55,55,1,3,한국,한국,(주)로드픽쳐스,(주)로드픽쳐스,15세이상관람가,드라마,고훈,"문희경,어성욱,김은주,염정훈,김민경,이진성,이지호,변영란,변종수,조선묵,김정아,황인준,이창용,남영식,변시안,변시유,강지성,김묘생,정영애,김미경,서기원,윤지원,이현철,강경자,고신재,장윤주,오애숙,홍재순,오인자,양진희,고세린,오상아,오준수,한재철,김순희,윤정신,윤율,박선경,강명숙,고은재,강명숙,김순희,김경희,고순영,강재현,송유민,홍원효,고광식,최태근,김종진,이왕호,고재원,김재영,김수준,기지형,이종현,이용구,박준형,강길동,김복남,김봉준,고길완,서원직,김병준,이상호,한희준,이승철"
4496,인디피크닉2017-단편4,,"290,000",0.00%,"290,000",55,55,1,8,한국,한국,,,,기타,"이시대,김한라,이란희,정일건",
4496,제15회 아시아나국제단편영화제 국제경쟁 1,,"271,000",0.00%,"271,000",55,55,1,2,기타,기타,,,,기타,,
4496,제15회 아시아나국제단편영화제 국제경쟁 8,,"271,000",0.00%,"271,000",55,55,1,2,기타,기타,,,,기타,,
4496,천사들의 장난,,"323,000",0.00%,"323,000",55,55,1,5,미국,미국,,,,"코미디,가족",아이다 루피노,"로사린드 러셀,헤일리 밀스"
4496,칠레전투 제 3부,,"259,000",0.00%,"737,000",55,134,1,2,칠레,칠레,,,15세이상관람가,다큐멘터리,파트리치오 구즈만,
4496,카메라맨,,"284,000",0.00%,"2,809,000",55,424,1,3,미국,미국,,,,"코미디,멜로/로맨스,가족",버스터 키튼,
4496,크로커다일 던디,1987-05-02,"165,000",0.00%,"165,000",55,55,1,2,호주,호주,,,중학생이상관람가,"어드벤처,코미디",피터 획맨,"폴 호간,존 밀튼"
4496,토마토 제국,,"275,000",0.00%,"275,000",55,55,1,2,프랑스,프랑스,,,,다큐멘터리,,
4496,피니안의 무지개,,"354,000",0.00%,"354,000",55,55,1,4,미국,미국,,,,"가족,판타지,뮤지컬",프란시스 포드 코폴라,
4496,피닉스,,"354,000",0.00%,"1,019,000",55,177,1,3,미국,미국,,,15세이상관람가,,로버트 알드리치,제임스 스튜어트
4514,45년 후,2016-05-05,"305,600",0.00%,"186,852,918",54,"23,994",1,2,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
4514,AISFF 2018 국내경쟁 그룹2,,"270,000",0.00%,"270,000",54,54,1,2,한국,한국,,,,기타,,
4514,결혼 대소동,,"54,000",0.00%,"54,000",54,54,1,2,기타,기타,,,,드라마,,
4514,그녀에대해 알고있는 두 세가지 것들,,"241,000",0.00%,"241,000",54,54,1,3,프랑스,프랑스,,,,"코미디,드라마",장 뤽 고다르,
4514,나이트 쉬프트,2018-11-29,"270,000",0.00%,"270,000",54,54,1,1,아일랜드,아일랜드,,(주)나우콘텐츠,청소년관람불가,"공포(호러),스릴러",스티븐 홀,
4514,넛잡: 땅콩 도둑들,2014-01-29,"276,000",0.00%,"3,284,959,800",54,"479,280",1,10,한국,"한국,캐나다,미국","(주)레드로버,툰박스 엔터테인먼트",(주)싸이더스,전체관람가,"애니메이션,어드벤처,코미디,가족",피터 레페니오티스,"윌 아넷,브렌든 프레이저,리암 니슨,캐서린 헤이글,싸이(박재상)"
4514,네베스타: 유령신부,2018-06-28,"270,000",0.00%,"270,000",54,54,1,1,러시아,러시아,,(주)나우콘텐츠,15세이상관람가,"공포(호러),스릴러",스브야토슬라브 포드가에브스키,"비체슬라프 체푸르첸코,이고르 크리프노프"
4514,다른 세계,,"245,000",0.00%,"245,000",54,54,1,2,한국,한국,,,,다큐멘터리,양수환,
4514,다이노 타임,2015-04-30,"329,100",0.00%,"2,109,592,900",54,"285,084",1,18,한국,"한국,미국",주식회사 토이온,(주)씨제이이엔엠,전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
4514,더 딥 스카이,2018-09-12,"270,000",0.00%,"270,000",54,54,1,1,미국,미국,,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",프레이저 브래드쇼,"루이제 하임,사라 로즈 버틀러"
4514,더 트러스트,2017-02-02,"175,000",0.00%,"175,000",54,54,6,54,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러","알렉스 브루어,벤자민 브루어","니콜라스 케이지,일라이저 우드"
4514,마더,2009-05-28,"445,000",0.00%,"19,971,510,600",54,"2,979,805",1,3,한국,한국,(주)바른손이앤에이,CJ ENM,청소년관람불가,드라마,봉준호,"김혜자,원빈,진구,윤제문,최재원,전미선,송새벽,천우희,정영기,이미도,유인수,박태준,오원식,이옥주,김홍집,윤혜진,임성미,임근아,김태환,황영희,한지희,남성호,권병길,고규필,박명신,염동헌,김규남,임형국,권범택"
4514,베이 오브 엔젤,,"262,000",0.00%,"474,000",54,96,1,3,프랑스,프랑스,,,,"드라마,멜로/로맨스",자끄 드미,"잔느 모로,클로드 만"
4514,부부교환: 바꿔서 해볼까?,2017-01-19,"270,000",0.00%,"270,000",54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,조조 히데오,"나츠메 쿄코,시노하라 사유리"
4514,분신사바-저주의 시작,2014-09-30,"379,000",0.00%,"6,623,000",54,"1,367",1,11,중국,중국,,(유)조이앤컨텐츠그룹,15세이상관람가,"스릴러,공포(호러)",안병기,"궈징페이,매정"
4514,블러디,2018-04-26,"270,000",0.00%,"270,000",54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"미스터리,스릴러","벤 커밍스,오슨 커밍스","알렉스 러셀,윌라 홀랜드"
4514,블루라인,2018-03-22,"270,000",0.00%,"270,000",54,54,1,1,캐나다,캐나다,,(주)티에스앤컴퍼니,15세이상관람가,"액션,스릴러",제이콥 쿠니,"톰 시즈모어,조던 래드,톰 데누치"
4514,스나이퍼: 특수작전부대,2017-01-17,"270,000",0.00%,"270,000",54,54,1,1,미국,미국,,(주)수키픽쳐스,15세이상관람가,"액션,전쟁",프레드 올렌 레이,스티븐 시걸
4514,스윗 앤 로다운,,"268,000",0.00%,"962,000",54,187,1,3,미국,미국,,,,"코미디,드라마",우디 앨런,"안소니 라파글리아,사만다 모튼,숀 펜,우마 서먼"
4514,아내가 결혼했다,2008-10-23,"378,000",0.00%,"12,062,558,000",54,"1,799,501",1,2,한국,한국,(주)주피터필름,CJ ENM,청소년관람불가,"멜로/로맨스,드라마",정윤수,"손예진,김주혁,주상욱,이주실,천성훈,오정세,김병춘,정세형,오연아,손희순"
4514,어댑테이션,2003-05-08,"275,000",0.00%,"1,337,000",54,194,1,1,미국,미국,,(주)쇼박스,18세관람가,"드라마,코미디",스파이크 존즈,"니콜라스 케이지,메릴 스트립"
4514,여동생,2018-08-09,"270,000",0.00%,"270,000",54,54,1,1,스페인,스페인,,(주)엘케이픽쳐스,청소년관람불가,"스릴러,드라마,멜로/로맨스",페드로 아길레라,이바나 바쿠에로
4514,완벽한 망상,2018-02-02,"270,000",0.00%,"270,000",54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,청소년관람불가,"공포(호러),스릴러",브래드 더글라스,
4514,우동 한 그릇,,"432,000",0.00%,"432,000",54,54,1,1,한국,한국,주식회사 극동,,전체관람가,드라마,,"최정윤,방영,임은혜,김동화,박태성,최용,김선덕,연준석,민경현,배상용"
4514,익스트랙션,2017-05-11,"134,000",0.00%,"134,000",54,54,5,54,미국,미국,,(주)케이알씨지,청소년관람불가,스릴러,스티븐 C. 밀러,"켈란 루츠,브루스 윌리스,지나 카라노"
4514,저주의 시작,2018-06-07,"270,000",0.00%,"270,000",54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"스릴러,드라마",제이 알라이모,시에나 길로리
4514,젊은 처형,2017-01-26,"270,000",0.00%,"270,000",54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,하마사키 리오
4514,착한 자매: 남편 교환의 날,2017-02-21,"270,000",0.00%,"270,000",54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
4514,천하무림장사: 석용,2017-05-11,"130,000",0.00%,"130,000",54,54,5,54,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,드라마",유신의,
4514,청불학원,2017-03-14,"270,000",0.00%,"270,000",54,54,1,1,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"멜로/로맨스,코미디",최무연,유지원
4514,카타쿠리가의 행복,,"378,000",0.00%,"378,000",54,54,1,2,일본,일본,,,,"코미디,공포(호러)",미이케 다카시,"사와다 켄지,마츠자카 케이코,타케다 신지"
4514,컨트롤 알트 딜리트,2018-09-13,"270,000",0.00%,"270,000",54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"드라마,스릴러",제임스 B. 콕스,애덤 샤피로
4514,클로즈업,,"236,000",0.00%,"972,000",54,187,1,3,이란,이란,,,,드라마,압바스 키아로스타미,
4514,킬링필드,1985-06-01,"162,000",0.00%,"162,000",54,54,1,2,영국,영국,워너 브러더스 픽쳐스,,연소자관람가,"드라마,사극,전쟁",롤랑 조페,"존 말코비치,헹 S. 노어,크레이그 T. 넬슨"
4514,플랜 Z,2017-06-16,"270,000",0.00%,"270,000",54,54,1,1,영국,영국,,(주)나우콘텐츠,청소년관람불가,공포(호러),스튜어트 브레넌,스튜어트 브레넌
4514,헌법: 증오에 대한 러브스토리,,"418,000",0.00%,"418,000",54,54,1,3,크로아티아,"크로아티아,체코",,,,코미디,라즈코 그릭,
4550,"708호, 이등병의 편지",,"275,000",0.00%,"275,000",53,53,1,3,한국,한국,한국영화아카데미,,,다큐멘터리,김환태,이진석
4550,SIFF2018-깜짝상영,,"363,000",0.00%,"363,000",53,53,1,1,한국,한국,,,,기타,,
4550,SIFF2018-아카이브전 1,,"364,000",0.00%,"364,000",53,53,1,2,한국,한국,,,,기타,,
4550,kqff 2018 해외단편2: 트랜스! 미션,,"371,000",0.00%,"371,000",53,53,1,2,기타,기타,,,,기타,,
4550,거울의 여자들,,"253,000",0.00%,"543,000",53,111,1,3,일본,일본,,,,기타,,
4550,구르는 돌처럼,,"295,000",0.00%,"295,000",53,53,1,3,한국,한국,,,,다큐멘터리,박소현,
4550,녹차의 중력,2019-11-28,"345,000",0.00%,"345,000",53,53,1,1,한국,한국,영화사 키노(주),주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,정성일,"임권택,채령,권현상"
4550,더 록,1996-07-13,"163,000",0.00%,"163,000",53,53,1,2,미국,미국,"할리우드픽처스,제리 브룩하이머 필름",,고등학생이상관람가,"액션,스릴러",마이클 베이,"니콜라스 케이지,숀 코네리,에드 해리스,존 스펜서"
4550,돌스,2003-10-24,"379,000",0.00%,"948,000",53,146,1,2,일본,일본,,"(주)영화사 진진,(주)스폰지이엔티",15세관람가,멜로/로맨스,기타노 다케시,"칸노 미호,니시지마 히데토시"
4550,레스큐 언더 파이어,2017-08-10,"146,000",0.00%,"146,000",53,53,5,53,스페인,스페인,,주식회사 풍경소리,15세이상관람가,액션,아돌포 마르티네즈 페레즈,
4550,미디어로 행동하라 in 김천/성주,,"265,000",0.00%,"265,000",53,53,1,2,한국,한국,,,,다큐멘터리,,
4550,밤임에도 불구하고,,"260,000",0.00%,"260,000",53,53,1,3,프랑스,"프랑스,캐나다",,,,드라마,필립 그랑드리외,"록산느 메스퀴다,아리안 라베드"
4550,비정성시,1990-01-26,"404,000",0.00%,"8,625,500",53,"1,328",1,2,대만,대만,,,중학생이상관람가,드라마,허우 샤오시엔,"진송용,양조위"
4550,산나리,,"367,000",0.00%,"367,000",53,53,1,2,한국,한국,,,,다큐멘터리,김응수,
4550,여배우X여감독 열전!,,"386,000",0.00%,"386,000",53,53,1,1,한국,한국,,,,기타,,
4550,익사에서 구조된 부뒤,,"253,000",0.00%,"1,386,000",53,249,1,3,프랑스,프랑스,,,전체관람가,코미디,장 르누아르,"마르셀 하인디아,미셸 시몽"
4550,인디스데이 7월 단편,,"53,000",0.00%,"53,000",53,53,1,2,한국,한국,,,,기타,,
4550,작은 오빠,,"340,000",0.00%,"340,000",53,53,1,2,일본,일본,,,전체관람가,드라마,이마무라 쇼헤이,나가토 히로유키
4550,전함 바이킹,,"106,000",0.00%,"106,000",53,53,1,2,,,,,,,,
4550,제15회 아시아나국제단편영화제 폐막작,,"371,000",0.00%,"371,000",53,53,1,1,기타,기타,,,,기타,,
4550,제독의 연인,2009-04-23,"106,000",0.00%,"295,433,000",53,"44,765",1,1,러시아,러시아,,(주)싸이더스,15세이상관람가,"드라마,전쟁",안드레이 크라프추크,"엘리자베타 보야르스카야,콘스탄틴 카벤스키"
4550,"제자, 옥한흠",2014-10-30,"106,000",0.00%,"366,823,200",53,"50,392",1,3,한국,한국,파이오니아21,주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,김상철,"권오중,성유리,옥한흠"
4550,천하영웅: 화포수,2017-05-25,"119,000",0.00%,"119,000",53,53,5,53,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,드라마",유신의,
4550,호비와 쿠우의 어드벤처 : 고래의 노래,2014-06-12,"373,000",0.00%,"116,841,000",53,"17,503",2,7,일본,일본,,"(주)머스트씨무비,(주)머스트씨무비릴리징컴퍼니",전체관람가,애니메이션,히라바야시 이사무,
4550,호스 위스퍼러,1998-06-06,"106,000",0.00%,"106,000",53,53,1,1,미국,미국,터치스톤 픽처스,,12세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스",로버트 레드포드,"샘 닐,로버트 레드포드"
4575,SIFF2018-통일기획전 7,,"355,800",0.00%,"355,800",52,52,1,1,한국,한국,,,,다큐멘터리,임흥순,
4575,[네마프2018] 마츠모토 토시오 & 이토 타카시 대표 단편,,"252,000",0.00%,"252,000",52,52,1,2,일본,일본,,,,기타,"마츠모토 토시오,이토 타카시",
4575,낮은 목소리 3 : 숨결,2000-03-18,"350,500",0.00%,"1,211,500",52,185,1,3,한국,한국,기록영화제작소보임,,전체관람가,다큐멘터리,변영주,
4575,다크 플레이스,2015-07-15,"314,000",0.00%,"530,596,654",52,"66,127",1,2,미국,"미국,영국,프랑스",,"(주)스톰픽쳐스코리아,주식회사 우리네트웍스",청소년관람불가,"드라마,미스터리,스릴러",질스 파겟-브레너,"샤를리즈 테론,제니퍼 피어스 매서스,니콜라스 홀트,클로이 모레츠"
4575,대구단편영화제 배우목격담 김새벽,,"360,000",0.00%,"360,000",52,52,1,2,한국,한국,,,,기타,,
4575,더 비지터: 리턴즈,2017-08-24,"320,000",0.00%,"320,000",52,52,5,52,프랑스,프랑스,,씨네라인월드(주),12세이상관람가,"코미디,판타지",장 마리 프와레,"장 르노,크리스티앙 클라비에,프랑크 두보슥,카린 비아르"
4575,도성풍운 2,2017-02-23,"191,000",0.00%,"191,000",52,52,5,52,홍콩,홍콩,,(주)드림팩트엔터테인먼트,15세이상관람가,"액션,코미디",왕정,"주윤발,유덕화,장가휘,유가령,여문락"
4575,드림보트,,"516,000",0.00%,"516,000",52,52,1,2,독일,독일,,,,기타,,
4575,무협,2011-11-17,"376,000",0.00%,"206,840,500",52,"28,750",1,12,홍콩,홍콩,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",진가신,"견자단,탕웨이,금성무"
4575,백 개의 못,,"249,000",0.00%,"249,000",52,52,1,3,이탈리아,이탈리아,,,,드라마,에르마노 올미,라즈 드건
4575,부에나 비스타 소셜 클럽,2001-03-01,"468,000",0.00%,"209,483,701",52,"26,718",1,2,독일,독일,,오드,전체관람가,다큐멘터리,빔 벤더스,"꼼빠이 세군도,조아킴 쿠더"
4575,비숍스 와이프,,"104,000",0.00%,"1,706,000",52,853,1,1,,,,,,,,
4575,성평등을 연주해줘,,"364,000",0.00%,"364,000",52,52,1,2,캐나다,"캐나다,미국",,,,다큐멘터리,,
4575,스트롬볼리,,"118,000",0.00%,"933,000",52,202,1,2,이탈리아,이탈리아,,,,,,
4575,아이스크림과빗방울,,"245,000",0.00%,"245,000",52,52,1,2,일본,일본,,,,드라마,마츠이 다이고,
4575,약속,,"312,000",0.00%,"1,786,000",52,274,1,2,벨기에,"벨기에,프랑스,룩셈부르크",,,,드라마,"장 피에르 다르덴,뤽 다르덴","제레미 레니에,올리비에 구르메"
4575,어셔가의 몰락,,"272,000",0.00%,"272,000",52,52,1,3,미국,미국,,,,공포(호러),장 엡스타인,장 드부코트
4575,엘도라도,,"134,000",0.00%,"134,000",52,52,1,2,미국,미국,,,,서부극(웨스턴),하워드 혹스,"존 웨인,로버트 미첨,제임스 칸"
4575,열세살 수아,2007-06-14,"288,000",0.00%,"32,864,500",52,"6,053",1,2,한국,한국,"(주)수필름,스폰지",스폰지,12세이상관람가,"가족,드라마",김희정,"이세영,김윤아,추상미,김명환,조용상,김민숙,임지환,최명수,박주용,정지안,정종열"
4575,용호문,2007-05-10,"317,500",0.00%,"415,649,000",52,"68,507",1,16,홍콩,홍콩,만다린 필름즈,㈜스튜디오이쩜영,12세이상관람가,액션,엽위신,"견자단,사정봉"
4575,우리에겐 새로움이 필요해!,,"361,000",0.00%,"361,000",52,52,1,2,한국,한국,,,,기타,,
4575,원숭이 여인,,"319,000",0.00%,"319,000",52,52,1,2,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",마르코 페레리,
4575,존 웨인의 약탈자,,"127,000",0.00%,"1,378,000",52,469,1,3,미국,미국,,,,서부극(웨스턴),레이 앤라이트,"마를렌 디트리히,랜돌프 스콧,존 웨인"
4575,카오산 탱고,2020-07-30,"213,000",0.00%,"213,000",52,52,1,1,한국,한국,,(주)영화사 그램,12세이상관람가,"드라마,멜로/로맨스",김범삼,"홍완표,현리,오창경,이재원,유우키 타카시,히로사와 소우,최일순,조성희,조하영"
4575,타이투스,,"104,000",0.00%,"104,000",52,52,1,1,미국,미국,,,,"드라마,전쟁",줄리 테이머,"안소니 홉킨스,제시카 랭,알란 커밍"
4575,하비의 마지막 로맨스,2010-10-28,"156,000",0.00%,"248,197,000",52,"34,184",1,1,미국,미국,오버츄어 필름,(주)영화사 진진,12세이상관람가,"멜로/로맨스,드라마",조엘 홉킨스,"더스틴 호프만,엠마 톰슨"
4575,허니문 호텔 살인사건,2017-04-27,"138,000",0.00%,"138,000",52,52,5,52,중국,중국,,(유)조이앤시네마,15세이상관람가,"스릴러,미스터리,범죄",천병철,"김영민,장정초,하윤동,임달화"
4602,60만번의 트라이,2014-09-18,"131,000",0.00%,"148,903,300",51,"21,483",1,9,한국,"한국,일본","꼬마프레스,60만번의트라이제작위원회",㈜인디스토리,12세이상관람가,다큐멘터리,"박사유,박돈사","문정희,조성경,최현,김관태,문정희,문정희"
4602,SPFF 2018 너는 바다+칼랑코에의 꽃,,"510,000",0.00%,"510,000",51,51,1,2,일본,일본,,,,드라마,,
4602,그들은 밤에 산다,,"266,000",0.00%,"620,000",51,123,1,4,미국,미국,,,,"범죄,멜로/로맨스",니콜라스 레이,팔리 그레인저
4602,나는 아직도 당신이 궁금하여 자다가도 일어납니다,,"459,000",0.00%,"459,000",51,51,1,1,한국,한국,,,,드라마,"요조,김충근","강봉성,박지수,황순원,요조,강봉성"
